101|ER|47||Jun 21 2005  3:48PM
101|ES|2||Jun 21 2005  3:48PM
101|ET|48||Jun 21 2005  3:48PM
101|FI|2||Jun 21 2005  3:48PM
101|FO|42||Jun 21 2005  3:48PM
101|FR|2||Jun 21 2005  3:48PM
101|GF|2||Jun 21 2005  3:48PM
101|GL|42||Jun 21 2005  3:48PM
101|GR|2||Jun 21 2005  3:48PM
101|IE|2||Jun 21 2005  3:48PM
101|IT|2||Jun 21 2005  3:48PM
101|LU|2||Jun 21 2005  3:48PM
101|MC|2||Jun 21 2005  3:48PM
101|MQ|2||Jun 21 2005  3:48PM
101|NL|2||Jun 21 2005  3:48PM
101|PM|2||Jun 21 2005  3:48PM
101|PT|2||Jun 21 2005  3:48PM
101|RE|2||Jun 21 2005  3:48PM
101|SM|2||Jun 21 2005  3:48PM
101|TF|2||Jun 21 2005  3:48PM
101|VA|2||Jun 21 2005  3:48PM
101|YT|2||Jun 21 2005  3:48PM
101|BT|67||Jun 21 2005  3:48PM
101|FJ|49||Jun 21 2005  3:48PM
101|FK|50||Jun 21 2005  3:48PM
101|GB|51||Jun 21 2005  3:48PM
101|GE|52||Jun 21 2005  3:48PM
101|GI|54||Jun 21 2005  3:48PM
101|GM|55||Jun 21 2005  3:48PM
101|GN|56||Jun 21 2005  3:48PM
101|GP|2||Jun 21 2005  3:48PM
101|GT|57||Jun 21 2005  3:48PM
101|GW|58||Jun 21 2005  3:48PM
101|GY|59||Jun 21 2005  3:48PM
101|HK|60||Jun 21 2005  3:48PM
101|HN|61||Jun 21 2005  3:48PM
101|HR|62||Jun 21 2005  3:48PM
101|HT|63||Jun 21 2005  3:48PM
101|HU|64||Jun 21 2005  3:48PM
101|ID|65||Jun 21 2005  3:48PM
101|IL|66||Jun 21 2005  3:48PM
101|IN|67||Jun 21 2005  3:48PM
101|IQ|68||Jun 21 2005  3:48PM
101|IR|69||Jun 21 2005  3:48PM
101|JM|71||Jun 21 2005  3:48PM
101|JO|72||Jun 21 2005  3:48PM
101|JP|73||Jun 21 2005  3:48PM
101|KE|74||Jun 21 2005  3:48PM
101|KG|75||Jun 21 2005  3:48PM
101|KH|76||Jun 21 2005  3:48PM
101|KM|77||Jun 21 2005  3:48PM
101|EH|91||Jun 21 2005  3:48PM
101|KP|78||Jun 21 2005  3:48PM
101|KR|79||Jun 21 2005  3:48PM
101|KW|80||Jun 21 2005  3:48PM
101|KY|81||Jun 21 2005  3:48PM
101|KZ|82||Jun 21 2005  3:48PM
101|LA|83||Jun 21 2005  3:48PM
101|LB|84||Jun 21 2005  3:48PM
101|LK|85||Jun 21 2005  3:48PM
101|LR|86||Jun 21 2005  3:48PM
101|LS|87||Jun 21 2005  3:48PM
101|LY|90||Jun 21 2005  3:48PM
101|MA|91||Jun 21 2005  3:48PM
101|MD|92||Jun 21 2005  3:48PM
101|MG|169||Jun 21 2005  3:48PM
101|MK|94||Jun 21 2005  3:48PM
101|MM|95||Jun 21 2005  3:48PM
101|MN|96||Jun 21 2005  3:48PM
101|MO|97||Jun 21 2005  3:48PM
101|MR|98||Jun 21 2005  3:48PM
101|MU|100||Jun 21 2005  3:48PM
101|BV|109||Jun 21 2005  3:48PM
101|CK|111||Jun 21 2005  3:48PM
101|MV|101||Jun 21 2005  3:48PM
101|MW|102||Jun 21 2005  3:48PM
101|MX|103||Jun 21 2005  3:48PM
101|MY|104||Jun 21 2005  3:48PM
101|NA|106||Jun 21 2005  3:48PM
101|NG|107||Jun 21 2005  3:48PM
101|NI|108||Jun 21 2005  3:48PM
101|NO|109||Jun 21 2005  3:48PM
101|NP|110||Jun 21 2005  3:48PM
101|NU|111||Jun 21 2005  3:48PM
101|NZ|111||Jun 21 2005  3:48PM
101|OM|112||Jun 21 2005  3:48PM
101|PE|114||Jun 21 2005  3:48PM
101|PG|115||Jun 21 2005  3:48PM
101|PH|116||Jun 21 2005  3:48PM
101|PK|117||Jun 21 2005  3:48PM
101|PL|118||Jun 21 2005  3:48PM
101|PN|111||Jun 21 2005  3:48PM
101|PY|119||Jun 21 2005  3:48PM
101|SJ|109||Jun 21 2005  3:48PM
101|TK|111||Jun 21 2005  3:48PM
101|QA|120||Jun 21 2005  3:48PM
101|RO|172||Jun 21 2005  3:48PM
101|RU|168||Jun 21 2005  3:48PM
101|RW|123||Jun 21 2005  3:48PM
101|SA|124||Jun 21 2005  3:48PM
101|SB|125||Jun 21 2005  3:48PM
101|SC|126||Jun 21 2005  3:48PM
101|SE|128||Jun 21 2005  3:48PM
101|SG|129||Jun 21 2005  3:48PM
101|SH|130||Jun 21 2005  3:48PM
101|SL|133||Jun 21 2005  3:48PM
101|SO|134||Jun 21 2005  3:48PM
101|SR|170||Jun 21 2005  3:48PM
101|ST|136||Jun 21 2005  3:48PM
101|SV|137||Jun 21 2005  3:48PM
101|SY|138||Jun 21 2005  3:48PM
101|SZ|139||Jun 21 2005  3:48PM
101|TH|140||Jun 21 2005  3:48PM
101|TJ|141||Jun 21 2005  3:48PM
101|TN|143||Jun 21 2005  3:48PM
101|AS|1||Jun 21 2005  3:48PM
101|FM|1||Jun 21 2005  3:48PM
101|GU|1||Jun 21 2005  3:48PM
101|HT|1||Jun 21 2005  3:48PM
101|IO|1||Jun 21 2005  3:48PM
101|MH|1||Jun 21 2005  3:48PM
101|MP|1||Jun 21 2005  3:48PM
101|PA|1||Jun 21 2005  3:48PM
101|PR|1||Jun 21 2005  3:48PM
101|PW|1||Jun 21 2005  3:48PM
101|TC|1||Jun 21 2005  3:48PM
101|TL|1||Jun 21 2005  3:48PM
101|TO|144||Jun 21 2005  3:48PM
101|TR|171||Jun 21 2005  3:48PM
101|TT|147||Jun 21 2005  3:48PM
101|TW|148||Jun 21 2005  3:48PM
101|TZ|149||Jun 21 2005  3:48PM
101|UA|150||Jun 21 2005  3:48PM
101|UG|151||Jun 21 2005  3:48PM
101|UM|1||Jun 21 2005  3:48PM
101|US|1||Jun 21 2005  3:48PM
101|VG|1||Jun 21 2005  3:48PM
101|VI|1||Jun 21 2005  3:48PM
101|AG|159||Jun 21 2005  3:48PM
101|AI|159||Jun 21 2005  3:48PM
101|BF|160||Jun 21 2005  3:48PM
101|CF|158||Jun 21 2005  3:48PM
101|CG|158||Jun 21 2005  3:48PM
101|CM|158||Jun 21 2005  3:48PM
101|DM|159||Jun 21 2005  3:48PM
101|GA|158||Jun 21 2005  3:48PM
101|GD|159||Jun 21 2005  3:48PM
101|GQ|158||Jun 21 2005  3:48PM
101|GW|160||Jun 21 2005  3:48PM
101|KN|159||Jun 21 2005  3:48PM
101|LC|159||Jun 21 2005  3:48PM
101|MS|159||Jun 21 2005  3:48PM
101|NE|160||Jun 21 2005  3:48PM
101|SN|160||Jun 21 2005  3:48PM
101|TD|158||Jun 21 2005  3:48PM
101|TG|160||Jun 21 2005  3:48PM
101|UY|152||Jun 21 2005  3:48PM
101|UZ|153||Jun 21 2005  3:48PM
101|VC|159||Jun 21 2005  3:48PM
101|VN|155||Jun 21 2005  3:48PM
101|VU|156||Jun 21 2005  3:48PM
101|WS|157||Jun 21 2005  3:48PM
101|AX|2||Jun 21 2005  3:48PM
101|BJ|160||Jun 21 2005  3:48PM
101|CI|160||Jun 21 2005  3:48PM
101|LS|164||Jun 21 2005  3:48PM
101|ML|160||Jun 21 2005  3:48PM
101|NA|164||Jun 21 2005  3:48PM
101|NC|161||Jun 21 2005  3:48PM
101|PF|161||Jun 21 2005  3:48PM
101|PS|66||Jun 21 2005  3:48PM
101|WF|161||Jun 21 2005  3:48PM
101|YE|162||Jun 21 2005  3:48PM
101|ZA|164||Jun 21 2005  3:48PM
101|CS|173||Jun 21 2005  3:51PM
101|AZ|1174||Feb  9 2006  5:20PM
101|MZ|1175||Jul 21 2006  4:58PM
101|GG|51||Dec  5 2006  6:56PM
101|IM|51||Dec  5 2006  6:56PM
101|JE|51||Dec  5 2006  6:56PM
101|ME|2||Dec  5 2006  6:56PM
101|RS|1176||Dec  5 2006  6:56PM
101|SI|2||Dec  5 2006  6:56PM
101|SD|1177||Mar 16 2007  6:01PM
101|IS|1178||May 11 2007  1:24AM
101|CD|31||Jun 19 2007  6:32PM
101|GH|1179||Jul 26 2007  9:29PM
101|MT|2||Jan 19 2008  6:14AM
101|CY|2||Jan 19 2008  6:14AM
101|VE|1180||Jan 19 2008  6:14AM
101|TM|1183||Jan 17 2009  7:36AM
101|BL|2||Jan 17 2009  7:36AM
101|MF|2||Jan 17 2009  7:36AM
101|SK|2||Jan 17 2009  7:36AM
101|ZW|1184||Mar 21 2009  5:21AM
101|EE|2||Jan 22 2011  2:17AM
101|BQ|1||Jan 22 2011  2:17AM
101|CW|8||Jan 22 2011  2:17AM
101|SX|8||Jan 22 2011  2:17AM
101|SS|1188||Sep 24 2011  3:04AM
101|ZM|1189||Jan 19 2013  3:55AM
101|SV|1||Apr 27 2013  2:14AM
101|LV|2||Jan 18 2014  4:58AM
101|LT|2||Jan 17 2015  4:21AM
101|PA|113||Jan 16 2016  5:54AM
101|BY|1190||Jul  9 2016  1:29AM
