101|1598|4637|C_COMP|116|N|Feb  5 2014  3:14AM|20000|116|CASH|1079|1442|FSCP Valentine&apos;s Day Activity|N|114174|050076|Feb 11 2014  4:00AM|1|0|0||Mar  6 2014 12:41AM
101|1599|4077|C_NISU|116|N|Feb  6 2014  6:50AM|2000|116|CASH|1079|4282|Lucita A. Tumulak|N|114298|050076||1||||Feb  7 2014 12:53AM
101|1600|4077|C_COMP|116|N|Feb  6 2014  6:51AM|2000|116|CASH|1079|4282|Lucita A. Tumulak|N|114299|050076|Feb  7 2014 12:53AM|1|0|0||Feb 20 2014 12:15AM
101|1601|155192|C_COMP|34|N|Feb  7 2014  2:21AM|20000|34|CASH|1092|3710|Jiancheng Liu|N|114372|050076|Feb 10 2014  1:05AM|1|0|0||Aug  5 2015 11:27PM
101|1602|2578|C_COMP|34|N|Feb  7 2014  2:24AM|20000|34|CASH|1092|3710|Gang liu|N|114373|050076|Feb 10 2014  1:05AM|1|0|0||May  9 2014  3:40AM
101|1603|2743|C_COMP|34|N|Feb  7 2014  3:41AM|40000|34|CASH|1092|1177|Y2014 Spring Holiday Work Incentive|N|114384|050076|Feb 10 2014  1:05AM|1|0|0||Apr 14 2015  8:33AM
101|1604|4288|C_NISU|116|N|Feb  7 2014  6:56AM|5000|116|CASH|1079|11985|Lordybeth Cabido|N|114400|050076||1|0|0||Feb 25 2014  3:52AM
101|1605|252326|C_COMP|34|N|Feb 10 2014 12:46AM|30000|34|CASH|1092|12137|ZhuWeiLiang|N|114507|050076|Feb 10 2014  6:06AM|1|0|0||Nov 13 2014 12:05AM
101|1606|4606|C_COMP|116|N|Feb 10 2014  2:21AM|1500|1|CASH|1079|1257|Lady Macbeth Legara|N|114522|050076|Feb 19 2014  9:19AM|45.286|0|0||May 22 2014 10:49AM
101|1607|3387|C_COMP|116|N|Feb 10 2014  2:28AM|1500|1|CASH|1079|1196|006130-Rodell Baslo|N|114526|050076|Feb 19 2014  9:18AM|45.286|0|0||May 23 2014  8:22AM
101|1622|249379|C_COMP|34|N|Feb 17 2014  3:29AM|4000|34|CASH|1092|1177|Process Engineering Award|N|115131|050076|Feb 18 2014  6:36AM|1|0|0||Apr 17 2014  1:15AM
101|1623|4725|C_COMP|116|N|Feb 17 2014  7:16AM|5000|116|CASH|1079|1430|Linux 101 and Linux 102 Training|N|115163|050076|Feb 19 2014  9:17AM|1|0|0||Mar 19 2014 11:07PM
101|1624|250061|C_COMP|116|N|Feb 18 2014  2:25AM|5000|116|CASH|1079|1426|Facilitator's Meal|N|115256|050076|Feb 19 2014  9:17AM|1|0|0||Mar 19 2014 11:07PM
101|1626|2111|C_COMP|34|N|Feb 18 2014  6:03AM|6000|34|CASH|1092|12240|buddy-buddy yearly award|N|115288|050076|Feb 18 2014  6:36AM|1|0|0||Mar  6 2014 12:41AM
101|1627|4636|C_COMP|116|N|Feb 18 2014  6:47AM|3500|1|CASH|1079|1419|Warren S. Jumawid|N|115299|050076|Feb 19 2014  9:17AM|45.286|0|0||Jul  4 2016  7:28AM
101|1628|3879|C_COMP|116|N|Feb 18 2014  8:39AM|3500|1|CASH|1079|1258|Sort FP W09-10 Penang Travel|N|115319|050076|Feb 19 2014  9:17AM|45.286|0|0||Sep  2 2014  9:00AM
101|1629|3829|C_COMP|34|N|Feb 18 2014  8:45AM|20000|34|CASH|1092|1154|Polly Maureen Villegas|N|115321|050076|Feb 19 2014 12:50AM|1|0|0||Mar 20 2014 12:42AM
101|1630|4102|C_NISU|116|N|Feb 19 2014  1:10AM|8000|116|CASH|1079|1440|Cristina Carpentero|N|115379|050076||1||||Feb 19 2014  9:16AM
101|1631|3952|C_COMP|116|N|Feb 20 2014  1:20AM|7500|116|CASH|1079|1416|Alena Teresa L Sepulveda|N|115498|050076|Feb 27 2014  1:45AM|1|0|0||Mar 19 2014 11:07PM
101|1643|76956|C_COMP|116|N|Mar  5 2014  1:35AM|2000|1|CASH|1079|1423|Jonas de los Santos|N|116530|050076|Mar  7 2014  6:41AM|44.664|0|0||Jul 30 2014  8:39AM
101|1644|4102|C_COMP|116|N|Mar  5 2014  2:58AM|5000|116|CASH|1079|1440|Cristina  Carpentero|N|116541|050076|Mar  7 2014  6:41AM|1|0|0||Oct 17 2014 10:24AM
101|1645|3938|C_COMP|116|N|Mar  6 2014 12:05AM|10000|116|CASH|1079|1429|Mariqueta Arcayan|N|116627|050076|Mar  6 2014  3:23AM|1|0|0||May  7 2014 11:43PM
101|1646|249757|C_NISU|116|N|Mar  6 2014  5:11AM|20000|116|CASH|1079|12079|OpX Meeting Team Building|N|116662|050076||1||||Mar  7 2014  6:41AM
101|1647|3963|C_COMP|116|N|Mar 10 2014  3:42AM|3780|116|CASH|1079|1435|Photocopy building plans|N|116929|050076|Mar 12 2014  3:18AM|1|0|0||Apr 16 2014  5:42AM
101|1648|4021|C_COMP|116|N|Mar 10 2014  5:24AM|3500|116|CASH|1079|1434|Mariam Cubol|N|117032|050076|Mar 12 2014  3:18AM|1|0|0||May  9 2014 10:54AM
101|1652|253209|C_COMP|116|N|Mar 13 2014  5:58AM|3500|1|CASH|1079|12395|Quirino Ygot|N|117293|050076|Mar 14 2014  1:09AM|44.664|0|0||Aug 30 2014  9:48AM
101|1653|249599|C_COMP|116|N|Mar 13 2014  9:03AM|2500|1|CASH|1079|1423|Suzanne Mary Valmores|N|117312|050076|Mar 14 2014  1:09AM|44.664|0|0||May 22 2014  3:12AM
101|1654|4748|C_COMP|116|N|Mar 13 2014 10:50AM|2000|1|CASH|1079|1253|Lazaro Capacete Jr. - Possehl Audit|N|117324|050076|Mar 14 2014  1:08AM|44.664|0|0||May 28 2014 11:05PM
101|1655|3905|C_COMP|116|N|Mar 13 2014  2:02PM|2500|1|CASH|1079|1260|Edgar Ares|N|117346|050076|Mar 14 2014  1:08AM|44.664|0|0||Jul 23 2014  6:34AM
101|1667|4066|C_COMP|116|N|Mar 25 2014  6:03AM|33000|116|CASH|1079|1253|Huawei Auditors day Tour on Mar. 30|N|118442|050076|Mar 26 2014  6:03AM|1|0|0||Apr 30 2014 11:18PM
101|1668|4533|C_COMP|116|N|Mar 25 2014 11:52PM|1500|1|CASH|1079|1260|Oliver Ledon|N|118517|050076|Apr  2 2014  5:23AM|45.05|0|0||Jul 30 2014  9:05AM
101|1669|4637|C_COMP|116|N|Mar 26 2014  2:01AM|6000|116|CASH|1079|1442|Ibo Elem Schl-Academic Achievers Award|N|118528|050076|Mar 26 2014  6:03AM|1|0|0||Apr 17 2014  1:15AM
101|1670|2111|C_COMP|34|N|Mar 27 2014  2:56AM|2700|34|CASH|1092|12240|GB Training Lunch Fee|N|118667|050076|Mar 28 2014 12:44AM|1|0|0||Apr 17 2014  1:15AM
101|1671|4102|C_COMP|116|N|Mar 27 2014  4:06AM|5000|116|CASH|1079|1440|Cristina Carpentero|N|118674|050076|Apr  2 2014  5:23AM|1|0|0||Oct 17 2014 10:27AM
101|1672|249673|C_COMP|34|N|Mar 27 2014  7:15AM|2000|34|CASH|1092|1177|Diploma Class 1 week IVT life- Movie|N|118707|050076|Mar 28 2014 12:43AM|1|0|0||Jul 22 2014  2:02AM
101|1673|3018|C_COMP|34|N|Mar 31 2014  2:03AM|10000|34|CASH|1092|12240|Camstar FIT activity|N|118944|050076|Apr  1 2014  2:56AM|1|0|0||May  7 2014 11:43PM
101|1674|4637|C_COMP|116|N|Mar 31 2014  5:50AM|1300|116|CASH|1079|1442|Priest Stipend-April 2014|N|119078|050076|Apr  2 2014  5:23AM|1|0|0||Apr 23 2014 11:38PM
101|1675|61956|C_COMP|104|N|Mar 31 2014  9:15AM|1000|104|CASH|1090|2021|Albert Loh|N|118999|050076|Apr  2 2014 12:46AM|1|0|0||Apr 30 2014 11:18PM
101|1676|252359|C_COMP|104|N|Apr  1 2014  3:24AM|5000|104|CASH|1090|1112|Cebu FP Sort Go Live WW16-17|N|119071|050076|Apr 14 2014  6:43AM|1|0|0||May 11 2014  1:40PM
101|1677|2111|C_COMP|34|N|Apr  1 2014  7:21AM|3252|34|CASH|1092|12240|GB & YB training material fee|N|119096|050076|Apr  2 2014 12:29AM|1|0|0||Apr 17 2014  1:15AM
101|1689|4167|C_COMP|116|N|Apr 11 2014 12:55AM|2000|116|CASH|1079|1231|Gift Certificate|N|119887|050076|Apr 28 2014  6:02AM|1|0|0||May 21 2014 11:07PM
101|1690|4637|C_COMP|116|N|Apr 11 2014  2:06AM|9000|116|CASH|1079|1442|Gift Check-MD's Meeting|N|119895|050076|Apr 14 2014  5:39AM|1|0|0||Apr 30 2014 11:18PM
101|1691|253356|C_COMP|116|N|Apr 11 2014  2:15AM|90700|116|CASH|1079|1432|Raymond P. Dalay|N|119898|050076|Apr 12 2014 12:41AM|1|0|0||May  7 2014 11:59PM
101|1692|4637|C_COMP|116|N|Apr 11 2014 10:13AM|58800|116|CASH|1079|1442|Family Day Related Expenses|N|120263|050076|Apr 28 2014  6:02AM|1|0|0||May 21 2014 11:07PM
101|1693|4637|C_COMP|116|N|Apr 11 2014 10:17AM|134000|116|CASH|1079|1442|Family Day Related Expenses|N|119956|050076|Apr 14 2014  5:39AM|1|0|0||Oct 13 2014  9:01AM
101|1694|4637|C_COMP|116|N|Apr 11 2014 10:30AM|47500|116|CASH|1079|1442|Family Day Related Expenses|N|119958|050076|Apr 14 2014  5:38AM|1|0|0||Oct 13 2014  8:59AM
101|1695|3880|C_COMP|116|N|Apr 11 2014 11:10AM|4000|1|CASH|1079|1218|MARIE CHED BALBIDAS|N|119961|050076|Apr 14 2014  5:37AM|45.05|0|0||Jul 30 2014 11:14PM
101|1696|3923|C_COMP|116|N|Apr 11 2014 11:44AM|200|1|CASH|1079|1253|China Leadframe Suppliers Audit|N|119965|050076|Apr 12 2014 12:40AM|45.05|0|0||Apr 27 2015  1:47AM
101|1697|3394|C_COMP|116|N|Apr 11 2014 11:51AM|3000|1|CASH|1079|1253|FPenecitos(China Audit)|N|119966|050076|Apr 14 2014  5:37AM|45.05|0|0||Jun 11 2014 11:31PM
101|1698|4102|C_COMP|116|N|Apr 14 2014  2:23AM|24000|116|CASH|1079|1440|Cristina Carpentero|N|120041|050076|Apr 14 2014  5:36AM|1|0|0||May 14 2014 11:32PM
101|3752|250061|C_COMP|116|N|May 21 2017  6:34AM|23200|116|CASH|1079|1426|Job Fair for Dependents|N|209093|050076|May 24 2017 10:12AM|1|0|0||Sep 20 2017  8:54AM
101|3753|4066|C_COMP|116|N|May 22 2017  1:51AM|15000|116|CASH|1079|12682|ESD Council Shirts|N|209107|050076|May 23 2017  9:19AM|1|0|0||Jun 14 2017 11:01PM
101|3754|4066|C_COMP|116|N|May 22 2017  1:59AM|26000|116|CASH|1079|12682|Mfg QA, Rel and FA Q2 team building|N|209108|050076|May 23 2017  9:19AM|1|0|0||Jun 14 2017 11:01PM
101|3755|254173|C_COMP|116|N|May 22 2017  7:50AM|20000|116|CASH|1079|12569|Joven Karlo Sorallo|N|209136|050076|May 23 2017  9:18AM|1|0|0||Jun 30 2017  3:57AM
101|3756|3963|C_COMP|116|N|May 22 2017  8:57AM|2000|116|CASH|1079|1434|EHS Award|N|209144|050076|May 24 2017 10:11AM|1|0|0||Jun  7 2017 11:01PM
101|3757|3940|C_COMP|116|N|May 22 2017 11:16AM|33400|116|CASH|1079|1435|First Aid Training|N|209180|050076|May 23 2017  9:18AM|1|0|0||Aug  2 2017 11:02PM
101|3759|4707|C_COMP|116|N|May 25 2017  7:29AM|1500|1|CASH|1079|1223|SJ Tech Summit|N|209235|050076|May 30 2017  8:50AM|49.885|0|0||Nov  2 2017  1:22PM
101|3760|250378|C_COMP|34|N|May 26 2017  3:57AM|8000|34|CASH|1092|1131|Trip to ONSC to support system|N|209252|050076|Jun  5 2017  3:46AM|1|0|0||Jul  5 2017 11:03PM
101|3761|3938|C_COMP|116|N|May 26 2017  6:49AM|10000|116|CASH|1079|1429|Mariqueta Arcayan|N|209288|050076|May 30 2017  8:46AM|1|0|0||Jul 12 2017 11:02PM
101|3762|4578|C_REJE|116|N|May 26 2017  7:56AM|30000|116|CASH|1079|1227|Kesha Jumaoas|N||050076||1|0|0||May 29 2017  1:32AM
101|3764|3963|C_COMP|116|N|May 29 2017  2:01AM|41500|116|CASH|1079|1434|Mangrove Planting 2017|N|209336|050076|May 31 2017 12:58PM|1|0|0||Jun 14 2017 11:01PM
101|3765|3963|C_COMP|116|N|May 29 2017  2:03AM|20000|116|CASH|1079|1434|Sponsorship to PBSP|N|209337|050076|Jun  5 2017  3:06AM|1|0|0||Jun 14 2017 11:01PM
101|3766|250061|C_COMP|116|N|May 29 2017  2:37AM|27440|116|CASH|1079|1426|HRA Volleyball Uniforms|N|209339|050076|May 30 2017  8:46AM|1|0|0||Jul 26 2017 11:24PM
101|3767|3923|C_COMP|116|N|May 29 2017  5:21AM|500|1|CASH|1079|12682|SQE Integration Training in KL|N|209344|050076|May 31 2017 12:59PM|49.885|0|0||Jul 21 2017  5:47AM
101|3768|4718|C_COMP|116|N|May 30 2017 12:13AM|17500|116|CASH|1079|12548|Team Building|N|209355|050076|May 30 2017  8:46AM|1|0|0||Jun  7 2017 11:01PM
101|3769|4102|C_COMP|116|N|May 30 2017  1:05AM|15000|116|CASH|1079|1440|cristina h. carpentero|N|209357|050076|Jun  5 2017  3:05AM|1|0|0||Sep 13 2017  3:00PM
101|3770|76956|C_COMP|116|N|May 30 2017  2:03AM|35000|116|CASH|1079|1423|Jonas de los Santos|N|209358|050076|May 30 2017  8:08AM|1|0|0||Sep 20 2017  1:48AM
101|3771|254636|C_COMP|116|N|May 30 2017  2:10AM|35000|116|CASH|1079|12828|Lovely Jane Vallinas|N|209359|050076|May 30 2017  8:08AM|1|0|0||Jul 19 2017 11:10PM
101|3772|3963|C_COMP|116|N|May 30 2017  5:41AM|2600|116|CASH|1079|1434|EHS Award|N|209364|050076|May 31 2017 12:57PM|1|0|0||Jul 19 2017 11:10PM
101|3773|254577|C_COMP|116|N|May 31 2017  6:12AM|12000|116|CASH|1079|12548|Charito A. Osera|N|209411|050076|May 31 2017 12:57PM|1|0|0||Jul 19 2017  3:23AM
101|3775|252477|C_COMP|116|N|May 31 2017  7:17AM|4000|116|CASH|1079|12395|Riche Gam|N|209416|050076|May 31 2017 12:58PM|1|0|0||Jun 14 2017 11:01PM
101|3776|252530|C_COMP|116|N|Jun  2 2017  2:06AM|3000|116|CASH|1079|1258|Mass Sponsorship|N|209463|050076|Jun  6 2017  5:40AM|1|0|0||Jun 14 2017 11:01PM
101|3777|4020|C_COMP|116|N|Jun  2 2017  7:53AM|75000|116|CASH|1079|1417|Mercy Montesclaros|N|209473|050076|Jun  7 2017  5:02AM|1|0|0||Sep 13 2017  3:40PM
101|3778|4716|C_COMP|116|N|Jun  5 2017  8:19AM|31500|116|CASH|1079|1259|Efren Estorba Jr|N|209539|050076|Jun  9 2017  7:14AM|1|0|0||Aug 16 2017 11:02PM
101|3779|254667|C_COMP|116|N|Jun  6 2017  1:24AM|100000|116|CASH|1079|1442|CA for Felix Delos Reyes Jr.|N|209570|050076|Jun  7 2017  5:01AM|1|0|0||Jun 21 2017 11:35PM
101|3780|4144|C_COMP|116|N|Jun  7 2017 12:03AM|6900|116|CASH|1079|12682|Melinda V. Ybanez|N|209594|050076|Jun  9 2017  7:15AM|1|0|0||Sep 20 2017  4:01AM
101|3781|4144|C_COMP|116|N|Jun  7 2017 12:04AM|8000|116|CASH|1079|12682|Melinda V. Ybanez|N|209595|050076|Jun  9 2017  7:15AM|1|0|0||Sep  6 2017 11:02PM
101|3782|248939|C_COMP|116|N|Jun  7 2017  6:04AM|20000|116|CASH|1079|1223|Charlier Ando|N|209604|050076|Jun  7 2017  8:03AM|1|0|0||Jun 21 2017 11:35PM
101|3784|251962|C_COMP|116|N|Jun  7 2017  7:05AM|2500|1|CASH|1079|12548|IT Security Annual Meeting|N|209607|050076|Jun 13 2017 12:11PM|49.885|0|0||Oct 27 2017 10:35AM
101|3785|3977|C_COMP|116|N|Jun  7 2017  8:30AM|2500|116|CASH|1079|12660|Cash Advance|N|209612|050076|Jun 27 2017  8:50AM|1|0|0||Jul  5 2017 11:03PM
101|3787|4750|C_COMP|116|N|Jun 13 2017  8:09AM|6000|116|CASH|1079|12682|IMI/TKP Customer Audit|N|209765|050076|Jun 13 2017 12:10PM|1|0|0||Sep 20 2017  1:34AM
101|3788|4219|C_COMP|116|N|Jun 15 2017  3:54AM|15000|116|CASH|1079|12395|Ireen Regodon|N|209810|050076|Jun 16 2017  1:55AM|1|0|0||Jul 19 2017 11:10PM
101|3789|3963|C_COMP|116|N|Jun 15 2017  5:08AM|7000|116|CASH|1079|1434|PNP Permit and License Processing|N|209814|050076|Jun 16 2017  1:50AM|1|0|0||Jul  5 2017 11:03PM
101|3790|3923|C_COMP|116|N|Jun 15 2017  5:47AM|500|1|CASH|1079|12682|VDA 6.3 Training|N|209819|050076|Jun 16 2017  1:48AM|49.885|0|0||Aug  9 2017 11:03PM
101|3791|256531|C_COMP|116|N|Jun 16 2017 12:32AM|5400|116|CASH|1079|1416|Q Site Finance Team Building Activity|N|209854|050076|Jun 16 2017  1:47AM|1|0|0||Jul 26 2017 11:24PM
101|3793|3853|C_COMP|116|N|Jun 21 2017 12:06AM|1000|1|CASH|1079|4282|Project Management Training in Suzhou|N|210409|050076|Jul 10 2017  1:22AM|50.427|0|0||Oct 27 2017 10:29AM
101|3794|256687|C_COMP|116|N|Jun 22 2017  2:03AM|2000|116|CASH|1079|1428|NELSON MOLINOS|N|210077|050076|Jun 27 2017  8:48AM|1|0|0||Sep 20 2017 11:02PM
101|3795|4102|C_COMP|116|N|Jun 22 2017  8:08AM|10000|116|CASH|1079|1440|Cristina Carpentero|N|210089|050076|Jun 27 2017  8:48AM|1|0|0||Sep 13 2017  2:59PM
101|3796|3977|C_COMP|116|N|Jun 23 2017 12:46AM|6000|116|CASH|1079|12660|Cash Advance|N|210105|050076|Jun 27 2017  8:50AM|1|0|0||Sep 20 2017  1:31AM
101|3797|3977|C_COMP|116|N|Jun 23 2017  1:29AM|1197|116|CASH|1079|12660|Cash Advance|N|210107|050076|Jul  3 2017  2:30AM|1|0|0||Jul 19 2017 11:10PM
101|3798|250061|C_COMP|116|N|Jun 23 2017  8:30AM|24000|116|CASH|1079|1426|Fun Run 2017 Additional Budget|N|210136|050076|Jun 27 2017  8:48AM|1|0|0||Jul 28 2017  7:31AM
101|3799|3963|C_COMP|116|N|Jun 23 2017  9:47AM|17000|116|CASH|1079|1434|Cross site EHS Audit and Haz Waste Audit|N|210143|050076|Jun 27 2017  8:47AM|1|0|0||Jul 19 2017 11:10PM
101|3800|3963|C_COMP|116|N|Jun 26 2017 12:49AM|2000|116|CASH|1079|1434|EHS Award|N|210164|050076|Jul  3 2017  2:30AM|1|0|0||Aug 23 2017 11:01PM
101|3801|254667|C_COMP|116|N|Jun 28 2017 10:58AM|16000|116|CASH|1079|1442|CA for travel to Carmona on June 29|N|210256|050076|Jul  3 2017  2:30AM|1|0|0||Jul 28 2017  7:33AM
101|3802|4100|C_COMP|116|N|Jun 29 2017  1:43AM|20000|116|CASH|1079|1428|Marivic Capoy|N|210261|050076|Jul  4 2017  6:07AM|1|0|0||Oct 18 2017 11:02PM
101|3803|4100|C_ISSU|116|N|Jun 29 2017  1:53AM|27000|116|CASH|1079|1428|Marivic Capoy|N|210262|050076|Jul  4 2017  6:07AM|1|27000|17179.47||Dec  7 2017 12:08AM
101|3804|3938|C_COMP|116|N|Jun 29 2017  2:25AM|10000|116|CASH|1079|1429|Mariqueta Arcayan|N|210265|050076|Jul  4 2017  6:05AM|1|0|0||Aug 23 2017 11:01PM
101|3805|4100|C_COMP|116|N|Jun 29 2017  2:52AM|5000|116|CASH|1079|1428|Marivic Capoy|N|210268|050076|Jul  3 2017  2:32AM|1|0|0||Oct  2 2017 12:44AM
101|3806|3873|C_COMP|116|N|Jun 29 2017  2:55AM|30000|116|CASH|1079|1259|Ben Rommel Kho|N|210269|050076|Jul  3 2017  2:29AM|1|0|0||Jul 19 2017 11:10PM
101|3807|3954|C_COMP|116|N|Jun 29 2017  2:59AM|30000|116|CASH|1079|1259|Rostom Rodriguez Jr|N|210270|050076|Jul  3 2017  2:29AM|1|0|0||Jul 19 2017 11:10PM
101|3808|254173|C_COMP|116|N|Jul  3 2017  2:10AM|3500|1|CASH|1079|12569|Joven Karlo Sorallo|N|210342|050076|Jul  4 2017  5:51AM|50.427|0|0||Aug 18 2017  8:11AM
101|3809|4102|C_COMP|116|N|Jul  3 2017 11:54PM|35000|116|CASH|1079|1440|Cristina  Carpentero|N|210381|050076|Jul 11 2017  3:10AM|1|0|0||Sep 13 2017  2:59PM
101|3810|251855|C_COMP|116|N|Jul  4 2017  3:41AM|8000|116|CASH|1079|4282|Marilyn Frias|N|210387|050076|Jul  4 2017  5:50AM|1|0|0||Sep 20 2017  2:02AM
101|3811|251855|C_COMP|116|N|Jul  4 2017  3:43AM|4500|1|CASH|1079|4282|Marilyn Frias|N|210388|050076|Jul  4 2017  6:05AM|50.427|0|0||Oct 15 2017 12:29PM
