101|115737|SUCCESS||Sep 22 2010 11:24PM
101|116784|SUCCESS||Sep 29 2010 11:43PM
101|117862|SUCCESS||Oct  6 2010 11:38PM
101|118935|SUCCESS||Oct 13 2010 11:23PM
101|119962|SUCCESS||Oct 20 2010 11:51PM
101|120995|SUCCESS||Oct 27 2010 11:31PM
101|122070|SUCCESS||Nov  3 2010 11:31PM
101|123110|SUCCESS||Nov 11 2010 12:32AM
101|124156|SUCCESS||Nov 18 2010 12:57AM
101|125257|SUCCESS||Nov 25 2010 12:39AM
101|126343|SUCCESS||Dec  2 2010 12:35AM
101|127397|SUCCESS||Dec  9 2010 12:56AM
101|128472|SUCCESS||Dec 16 2010 12:28AM
101|129537|SUCCESS||Dec 23 2010 12:16AM
101|130645|SUCCESS||Dec 30 2010 12:25AM
101|131750|SUCCESS||Jan  6 2011 12:25AM
101|132858|SUCCESS||Jan 13 2011 12:24AM
101|133960|SUCCESS||Jan 20 2011 12:29AM
101|135035|SUCCESS||Jan 27 2011 12:11AM
101|136158|SUCCESS||Feb  3 2011 12:26AM
101|137225|SUCCESS||Feb 10 2011 12:25AM
101|138348|SUCCESS||Feb 17 2011 12:21AM
101|139472|SUCCESS||Feb 24 2011 12:11AM
101|140558|SUCCESS||Mar  3 2011 12:05AM
101|141674|SUCCESS||Mar 10 2011 12:07AM
101|142725|SUCCESS||Mar 16 2011 11:08PM
101|143815|SUCCESS||Mar 23 2011 11:11PM
101|144951|SUCCESS||Mar 30 2011 11:07PM
101|146072|SUCCESS||Apr  6 2011 11:10PM
101|147193|SUCCESS||Apr 13 2011 11:08PM
101|148285|SUCCESS||Apr 21 2011  4:09AM
101|149417|SUCCESS||Apr 27 2011 11:11PM
101|150508|SUCCESS||May  4 2011 11:14PM
101|151617|SUCCESS||May 11 2011 11:12PM
101|152735|SUCCESS||May 18 2011 11:23PM
101|153826|SUCCESS||May 25 2011 11:20PM
101|154945|SUCCESS||Jun  1 2011 11:11PM
101|156064|SUCCESS||Jun  8 2011 11:16PM
101|157189|SUCCESS||Jun 15 2011 11:19PM
101|158274|SUCCESS||Jun 22 2011 11:15PM
101|159390|SUCCESS||Jun 29 2011 11:37PM
101|160508|SUCCESS||Jul  6 2011 11:32PM
101|161617|SUCCESS||Jul 13 2011 11:32PM
101|162726|SUCCESS||Jul 20 2011 11:29PM
101|163798|SUCCESS||Jul 27 2011 11:46PM
101|164910|SUCCESS||Aug  3 2011 11:28PM
101|166013|SUCCESS||Aug 10 2011 11:34PM
101|167066|SUCCESS||Aug 17 2011 11:09PM
101|168203|SUCCESS||Aug 24 2011 11:36PM
101|169326|SUCCESS||Aug 31 2011 11:29PM
101|170455|SUCCESS||Sep  7 2011 11:34PM
101|171574|SUCCESS||Sep 14 2011 11:32PM
101|172706|SUCCESS||Sep 21 2011 11:32PM
101|173790|SUCCESS||Sep 28 2011 11:27PM
101|174682|SUCCESS||Oct  5 2011 11:21PM
101|175485|SUCCESS||Oct 12 2011 11:43PM
101|176263|SUCCESS||Oct 19 2011 11:18PM
101|177013|SUCCESS||Oct 26 2011 11:27PM
101|177792|SUCCESS||Nov  2 2011 11:08PM
101|178557|SUCCESS||Nov 10 2011 12:06AM
101|179334|SUCCESS||Nov 17 2011 12:08AM
101|180096|SUCCESS||Nov 24 2011 12:06AM
101|180870|SUCCESS||Dec  1 2011 12:04AM
101|181641|SUCCESS||Dec  8 2011 12:11AM
101|182428|SUCCESS||Dec 15 2011 12:06AM
101|183188|SUCCESS||Dec 22 2011 12:09AM
101|183963|SUCCESS||Dec 29 2011 12:08AM
101|184728|SUCCESS||Jan  5 2012 12:03AM
101|185505|SUCCESS||Jan 12 2012 12:10AM
101|186277|SUCCESS||Jan 19 2012 12:06AM
101|187037|SUCCESS||Jan 26 2012 12:05AM
101|187814|SUCCESS||Feb  2 2012 12:07AM
101|188594|SUCCESS||Feb  9 2012 12:10AM
101|189375|SUCCESS||Feb 16 2012 12:05AM
101|190139|SUCCESS||Feb 23 2012 12:08AM
101|190917|SUCCESS||Mar  1 2012 12:07AM
101|191685|SUCCESS||Mar  8 2012 12:03AM
101|192448|SUCCESS||Mar 14 2012 11:07PM
101|193223|SUCCESS||Mar 21 2012 11:09PM
101|193973|SUCCESS||Mar 28 2012 11:08PM
101|194740|SUCCESS||Apr  4 2012 11:04PM
101|195520|SUCCESS||Apr 11 2012 11:08PM
101|196294|SUCCESS||Apr 18 2012 11:05PM
101|197054|SUCCESS||Apr 25 2012 11:07PM
101|197829|SUCCESS||May  2 2012 11:12PM
101|198594|SUCCESS||May  9 2012 11:06PM
101|199341|SUCCESS||May 16 2012 11:12PM
101|200053|SUCCESS||May 23 2012 11:10PM
101|200826|SUCCESS||May 30 2012 11:06PM
101|201599|SUCCESS||Jun  6 2012 11:06PM
101|202365|SUCCESS||Jun 13 2012 11:09PM
101|203154|SUCCESS||Jun 20 2012 11:08PM
101|203922|SUCCESS||Jun 27 2012 11:10PM
101|204704|SUCCESS||Jul  4 2012 11:12PM
101|205491|SUCCESS||Jul 11 2012 11:07PM
101|206251|SUCCESS||Jul 18 2012 11:07PM
101|207030|SUCCESS||Jul 25 2012 11:13PM
101|207820|SUCCESS||Aug  1 2012 11:06PM
101|208600|SUCCESS||Aug  8 2012 11:08PM
101|209387|SUCCESS||Aug 15 2012 11:04PM
101|210158|SUCCESS||Aug 22 2012 11:12PM
101|210947|SUCCESS||Aug 29 2012 11:44PM
101|211739|SUCCESS||Sep  5 2012 11:14PM
101|212531|SUCCESS||Sep 12 2012 11:07PM
101|213300|SUCCESS||Sep 19 2012 11:04PM
101|214092|SUCCESS||Sep 26 2012 11:08PM
101|214883|SUCCESS||Oct  3 2012 11:14PM
101|215667|SUCCESS||Oct 10 2012 11:12PM
101|216457|SUCCESS||Oct 17 2012 11:13PM
101|217227|SUCCESS||Oct 24 2012 11:15PM
101|217999|SUCCESS||Oct 31 2012 11:12PM
101|218759|SUCCESS||Nov  8 2012 12:10AM
101|219541|SUCCESS||Nov 15 2012 12:07AM
101|220309|SUCCESS||Nov 22 2012 12:15AM
101|221084|SUCCESS||Nov 29 2012 12:12AM
101|221875|SUCCESS||Dec  6 2012 12:13AM
101|222666|SUCCESS||Dec 13 2012 12:13AM
101|223434|SUCCESS||Dec 20 2012 12:10AM
101|224206|SUCCESS||Dec 27 2012 12:24AM
101|224981|SUCCESS||Jan  3 2013 12:04AM
101|225769|SUCCESS||Jan 10 2013 12:04AM
101|226540|SUCCESS||Jan 17 2013 12:07AM
101|227310|SUCCESS||Jan 24 2013 12:08AM
101|228100|SUCCESS||Jan 31 2013 12:13AM
101|228890|SUCCESS||Feb  7 2013 12:12AM
101|229677|SUCCESS||Feb 14 2013 12:11AM
101|230465|SUCCESS||Feb 21 2013 12:15AM
101|231222|SUCCESS||Feb 28 2013 12:13AM
101|232013|SUCCESS||Mar  7 2013 12:10AM
101|232791|SUCCESS||Mar 13 2013 11:39PM
101|233554|SUCCESS||Mar 20 2013 11:11PM
101|234318|SUCCESS||Mar 27 2013 11:20PM
101|235104|SUCCESS||Apr  3 2013 11:16PM
101|235885|SUCCESS||Apr 10 2013 11:16PM
101|236665|SUCCESS||Apr 17 2013 11:04PM
101|237447|SUCCESS||Apr 24 2013 11:18PM
101|238202|SUCCESS||May  1 2013 11:11PM
101|238981|SUCCESS||May  8 2013 11:13PM
101|239763|SUCCESS||May 15 2013 11:40PM
101|240516|SUCCESS||May 22 2013 11:13PM
101|241302|SUCCESS||May 29 2013 11:08PM
101|242093|SUCCESS||Jun  5 2013 11:30PM
101|242885|SUCCESS||Jun 12 2013 11:16PM
101|243640|SUCCESS||Jun 19 2013 11:14PM
101|244422|SUCCESS||Jun 26 2013 11:18PM
101|245193|SUCCESS||Jul  3 2013 11:15PM
101|245945|SUCCESS||Jul 10 2013 11:15PM
101|246775|SUCCESS||Jul 17 2013 11:09PM
101|247532|SUCCESS||Jul 24 2013 11:11PM
101|248303|SUCCESS||Jul 31 2013 11:21PM
101|249082|SUCCESS||Aug  7 2013 11:11PM
101|249878|SUCCESS||Aug 14 2013 11:03PM
101|250652|SUCCESS||Aug 21 2013 11:07PM
101|251406|SUCCESS||Aug 28 2013 11:05PM
101|252175|SUCCESS||Sep  4 2013 11:18PM
101|252955|SUCCESS||Sep 11 2013 11:29PM
101|253734|SUCCESS||Sep 18 2013 11:21PM
101|254485|SUCCESS||Sep 25 2013 11:17PM
101|255259|SUCCESS||Oct  2 2013 11:04PM
101|256039|SUCCESS||Oct  9 2013 11:04PM
101|256824|SUCCESS||Oct 16 2013 11:08PM
101|257579|SUCCESS||Oct 23 2013 11:16PM
101|258313|SUCCESS||Oct 30 2013 11:08PM
101|259065|SUCCESS||Nov  7 2013 12:16AM
101|259828|SUCCESS||Nov 14 2013 12:37AM
101|260606|SUCCESS||Nov 21 2013  1:23AM
101|261378|SUCCESS||Nov 28 2013 12:36AM
101|262154|SUCCESS||Dec  5 2013 12:15AM
101|262945|SUCCESS||Dec 12 2013 12:07AM
101|263726|SUCCESS||Dec 19 2013 12:05AM
101|264507|SUCCESS||Dec 26 2013 12:25AM
101|265278|SUCCESS||Jan  2 2014 12:11AM
101|266066|SUCCESS||Jan  9 2014 12:16AM
101|266847|SUCCESS||Jan 16 2014 12:08AM
101|267621|SUCCESS||Jan 23 2014 12:09AM
101|268408|SUCCESS||Jan 30 2014 12:07AM
101|269182|SUCCESS||Feb  6 2014 12:20AM
101|269961|SUCCESS||Feb 13 2014 12:36AM
101|270740|SUCCESS||Feb 20 2014 12:16AM
101|271511|SUCCESS||Feb 27 2014 12:11AM
101|272282|SUCCESS||Mar  6 2014 12:43AM
101|272608|SUCCESS||Mar 12 2014 11:38PM
101|272745|SUCCESS||Mar 19 2014 11:08PM
101|272879|SUCCESS||Mar 26 2014 11:08PM
101|273015|SUCCESS||Apr  2 2014 11:16PM
101|273150|SUCCESS||Apr  9 2014 11:15PM
101|273286|SUCCESS||Apr 17 2014  1:16AM
101|273420|SUCCESS||Apr 23 2014 11:39PM
101|273556|SUCCESS||Apr 30 2014 11:19PM
101|273686|SUCCESS||May  7 2014 11:44PM
101|273821|SUCCESS||May 14 2014 11:33PM
101|273955|SUCCESS||May 21 2014 11:09PM
101|274091|SUCCESS||May 28 2014 11:06PM
101|274224|SUCCESS||Jun  4 2014 11:23PM
101|274358|SUCCESS||Jun 11 2014 11:32PM
101|274493|SUCCESS||Jun 18 2014 11:19PM
101|274630|SUCCESS||Jun 25 2014 11:26PM
101|274763|SUCCESS||Jul  2 2014 11:39PM
101|274899|SUCCESS||Jul  9 2014 11:05PM
101|275032|SUCCESS||Jul 16 2014 11:23PM
101|275165|SUCCESS||Jul 23 2014 11:16PM
101|275301|SUCCESS||Jul 30 2014 11:15PM
101|275435|SUCCESS||Aug  6 2014 11:11PM
101|275569|SUCCESS||Aug 13 2014 11:15PM
101|275701|SUCCESS||Aug 20 2014 11:14PM
101|275905|SUCCESS||Aug 27 2014 11:18PM
101|276395|SUCCESS||Sep  3 2014 11:18PM
101|276882|SUCCESS||Sep 10 2014 11:09PM
101|277385|SUCCESS||Sep 17 2014 11:12PM
101|277889|SUCCESS||Sep 24 2014 11:08PM
101|278397|SUCCESS||Oct  1 2014 11:49PM
101|278900|SUCCESS||Oct  8 2014 11:18PM
101|279403|SUCCESS||Oct 15 2014 11:04PM
101|279907|SUCCESS||Oct 22 2014 11:17PM
101|280417|SUCCESS||Oct 29 2014 11:43PM
101|280913|SUCCESS||Nov  6 2014 12:32AM
101|281419|SUCCESS||Nov 13 2014 12:06AM
101|281926|SUCCESS||Nov 20 2014 12:37AM
101|282427|SUCCESS||Dec  2 2014  9:47PM
101|282941|SUCCESS||Dec  4 2014 12:12AM
101|283450|SUCCESS||Dec 11 2014 12:13AM
101|283970|SUCCESS||Dec 18 2014 12:19AM
101|284483|SUCCESS||Dec 25 2014 12:30AM
101|284986|SUCCESS||Jan  1 2015 12:13AM
101|285487|SUCCESS||Jan  8 2015 12:34AM
101|286000|SUCCESS||Jan 15 2015 12:07AM
101|286505|SUCCESS||Jan 22 2015 12:14AM
101|287019|SUCCESS||Jan 29 2015 12:10AM
101|287532|SUCCESS||Feb  5 2015 12:08AM
101|288063|SUCCESS||Feb 12 2015 12:29AM
101|288570|SUCCESS||Feb 19 2015 10:50AM
101|288585|SUCCESS||Feb 19 2015  1:23AM
101|289104|SUCCESS||Feb 26 2015 12:37AM
101|289621|SUCCESS||Mar  5 2015 12:13AM
101|290045|SUCCESS||Mar 10 2015  4:11PM
101|290068|SUCCESS||Mar 11 2015  8:32AM
101|290069|SUCCESS||Mar 10 2015 11:26PM
101|290150|SUCCESS||Mar 11 2015 11:19PM
101|290672|SUCCESS||Mar 18 2015 11:15PM
101|291191|SUCCESS||Mar 25 2015 11:18PM
101|291710|SUCCESS||Apr  1 2015 11:11PM
101|292233|SUCCESS||Apr  8 2015 11:09PM
101|292660|SUCCESS||Apr 14 2015  1:06PM
101|292759|SUCCESS||Apr 15 2015 11:09PM
101|293267|SUCCESS||Apr 22 2015 11:09PM
101|293785|SUCCESS||Apr 29 2015 11:26PM
101|294277|SUCCESS||May  6 2015 12:44PM
101|294301|SUCCESS||May  6 2015 11:03PM
101|294654|SUCCESS||May 11 2015  3:02PM
101|294668|SUCCESS||May 11 2015  8:08PM
101|294674|SUCCESS||May 11 2015  9:13PM
101|294677|SUCCESS||May 11 2015  9:14PM
101|294719|SUCCESS||May 12 2015  4:58AM
101|294723|SUCCESS||May 12 2015  5:05AM
101|294746|SUCCESS||May 12 2015  2:26PM
101|294843|SUCCESS||May 13 2015 11:12PM
101|295364|SUCCESS||May 20 2015 11:12PM
101|295427|SUCCESS||May 21 2015  3:15PM
101|295577|SUCCESS||May 22 2015 12:52PM
101|295582|SUCCESS||May 22 2015  1:14PM
101|295993|SUCCESS||May 27 2015 11:08PM
101|296532|SUCCESS||Jun  3 2015 11:11PM
101|296677|SUCCESS||Jun  5 2015  1:34PM
101|297078|SUCCESS||Jun 10 2015 11:05PM
101|297600|SUCCESS||Jun 17 2015  4:04PM
101|297618|SUCCESS||Jun 17 2015 11:07PM
101|298164|SUCCESS||Jun 24 2015 11:07PM
101|298706|SUCCESS||Jul  1 2015 11:08PM
101|299249|SUCCESS||Jul  8 2015 11:10PM
101|299799|SUCCESS||Jul 15 2015 11:21PM
101|300335|SUCCESS||Jul 22 2015 11:12PM
101|300873|SUCCESS||Jul 29 2015 11:30PM
101|301420|SUCCESS||Aug  5 2015 11:29PM
101|301963|SUCCESS||Aug 12 2015 11:12PM
101|302513|SUCCESS||Aug 19 2015 11:28PM
101|303014|SUCCESS||Aug 26 2015 11:08PM
101|303535|SUCCESS||Sep  2 2015 11:12PM
101|304073|SUCCESS||Sep  9 2015 11:11PM
101|304618|SUCCESS||Sep 16 2015 11:13PM
101|305118|SUCCESS||Sep 23 2015 11:09PM
101|305661|SUCCESS||Sep 30 2015 11:08PM
101|306213|SUCCESS||Oct  7 2015 11:37PM
101|306751|SUCCESS||Oct 14 2015 11:15PM
101|307283|SUCCESS||Oct 21 2015 11:12PM
101|307836|SUCCESS||Oct 28 2015 11:06PM
101|308364|SUCCESS||Nov  5 2015 12:14AM
101|308891|SUCCESS||Nov 12 2015 12:14AM
101|309413|SUCCESS||Nov 19 2015 12:07AM
101|309938|SUCCESS||Nov 26 2015 12:09AM
101|310460|SUCCESS||Dec  3 2015 12:06AM
101|310986|SUCCESS||Dec 10 2015 12:04AM
101|311512|SUCCESS||Dec 17 2015 12:15AM
101|312040|SUCCESS||Dec 24 2015 12:19AM
101|312551|SUCCESS||Dec 31 2015 12:15AM
101|313070|SUCCESS||Jan  7 2016 12:08AM
101|313590|SUCCESS||Jan 14 2016 12:06AM
101|314117|SUCCESS||Jan 21 2016 12:05AM
101|314637|SUCCESS||Jan 28 2016 12:04AM
101|315160|SUCCESS||Feb  4 2016 12:10AM
101|315687|SUCCESS||Feb 11 2016 12:14AM
101|316212|SUCCESS||Feb 18 2016 12:12AM
101|316738|SUCCESS||Feb 25 2016 12:03AM
101|317267|SUCCESS||Mar  3 2016  1:24AM
101|317790|SUCCESS||Mar 10 2016 12:04AM
101|318305|SUCCESS||Mar 16 2016 11:11PM
101|318836|SUCCESS||Mar 23 2016 11:11PM
101|319368|SUCCESS||Mar 30 2016 11:05PM
101|319900|SUCCESS||Apr  6 2016 11:04PM
101|320431|SUCCESS||Apr 13 2016 11:06PM
101|320965|SUCCESS||Apr 20 2016 11:45PM
101|321493|SUCCESS||Apr 27 2016 11:07PM
101|322025|SUCCESS||May  4 2016 11:15PM
101|322554|SUCCESS||May 11 2016 11:04PM
101|323087|SUCCESS||May 18 2016 11:11PM
101|323620|SUCCESS||May 25 2016 11:03PM
101|324150|SUCCESS||Jun  1 2016 11:54PM
101|324679|SUCCESS||Jun  8 2016 11:08PM
101|325210|SUCCESS||Jun 15 2016 11:06PM
101|325744|SUCCESS||Jun 22 2016 11:07PM
101|326273|SUCCESS||Jun 29 2016 11:05PM
101|326805|SUCCESS||Jul  6 2016 11:02PM
101|327340|SUCCESS||Jul 13 2016 11:07PM
101|327878|SUCCESS||Jul 20 2016 11:10PM
101|328407|SUCCESS||Jul 27 2016 11:03PM
101|328941|SUCCESS||Aug  3 2016 11:04PM
101|329475|SUCCESS||Aug 10 2016 11:04PM
101|330008|SUCCESS||Aug 17 2016 11:20PM
101|330537|SUCCESS||Aug 24 2016 11:05PM
101|331078|SUCCESS||Aug 31 2016 11:03PM
101|331607|SUCCESS||Sep  7 2016 11:24PM
101|332139|SUCCESS||Sep 14 2016 11:03PM
101|332663|SUCCESS||Sep 21 2016 11:06PM
101|333194|SUCCESS||Sep 28 2016 11:17PM
101|334691|SUCCESS||Oct  5 2016 11:06PM
101|335218|SUCCESS||Oct 12 2016 11:07PM
101|335749|SUCCESS||Oct 19 2016 11:02PM
101|336285|SUCCESS||Oct 26 2016 11:16PM
101|336814|SUCCESS||Nov  2 2016 11:14PM
101|337336|SUCCESS||Nov 10 2016 12:35AM
101|337862|SUCCESS||Nov 17 2016 12:08AM
101|338383|SUCCESS||Nov 24 2016 12:13AM
101|338914|SUCCESS||Dec  1 2016 12:02AM
101|339447|SUCCESS||Dec  8 2016 12:02AM
101|339985|SUCCESS||Dec 15 2016 12:04AM
101|340506|SUCCESS||Dec 22 2016 12:30AM
101|341044|SUCCESS||Dec 29 2016 12:03AM
101|341577|SUCCESS||Jan  5 2017 12:19AM
101|342102|SUCCESS||Jan 12 2017 12:06AM
101|342633|SUCCESS||Jan 19 2017 12:09AM
101|343166|SUCCESS||Jan 26 2017 12:04AM
101|343699|SUCCESS||Feb  2 2017 12:02AM
101|345199|SUCCESS||Feb  9 2017 12:24AM
101|345726|SUCCESS||Feb 16 2017 12:02AM
101|346259|SUCCESS||Feb 23 2017 12:18AM
101|346790|SUCCESS||Mar  2 2017 12:01AM
101|348293|SUCCESS||Mar  9 2017 12:03AM
101|348821|SUCCESS||Mar 15 2017 11:02PM
101|349353|SUCCESS||Mar 22 2017 11:24PM
101|349887|SUCCESS||Mar 29 2017 11:03PM
101|351403|SUCCESS||Apr  5 2017 11:01PM
101|351935|SUCCESS||Apr 12 2017 11:11PM
101|352469|SUCCESS||Apr 19 2017 11:06PM
101|352988|SUCCESS||Apr 26 2017 11:02PM
101|353509|SUCCESS||May  3 2017 11:03PM
101|354032|SUCCESS||May 10 2017 11:03PM
101|354559|SUCCESS||May 17 2017 11:04PM
101|356088|SUCCESS||May 24 2017 11:01PM
101|356610|SUCCESS||May 31 2017 11:03PM
101|357134|SUCCESS||Jun  7 2017 11:01PM
101|357660|SUCCESS||Jun 14 2017 11:02PM
101|358186|SUCCESS||Jun 21 2017 11:36PM
101|358712|SUCCESS||Jun 28 2017 11:02PM
101|359244|SUCCESS||Jul  5 2017 11:04PM
101|359755|SUCCESS||Jul 12 2017 11:02PM
101|360284|SUCCESS||Jul 19 2017 11:11PM
101|360810|SUCCESS||Jul 26 2017 11:24PM
101|361314|SUCCESS||Aug  2 2017 11:02PM
101|362825|SUCCESS||Aug  9 2017 11:03PM
101|363341|SUCCESS||Aug 16 2017 11:03PM
101|364831|SUCCESS||Aug 23 2017 11:02PM
101|365361|SUCCESS||Aug 30 2017 11:02PM
101|365883|SUCCESS||Sep  6 2017 11:02PM
101|366409|SUCCESS||Sep 13 2017 11:02PM
101|366913|SUCCESS||Sep 20 2017 11:02PM
101|367440|SUCCESS||Sep 27 2017 11:01PM
101|367965|SUCCESS||Oct  4 2017 11:01PM
101|369465|SUCCESS||Oct 11 2017 11:02PM
101|369969|SUCCESS||Oct 18 2017 11:02PM
101|370502|SUCCESS||Oct 25 2017 11:02PM
101|372005|SUCCESS||Nov  1 2017 11:01PM
101|373488|SUCCESS||Nov  9 2017 12:01AM
101|374944|SUCCESS||Nov 16 2017 12:02AM
101|375471|SUCCESS||Nov 23 2017 12:02AM
101|375998|SUCCESS||Nov 30 2017 12:01AM
101|377497|SUCCESS||Dec  7 2017 12:01AM
101|378003|SUCCESS||Dec 14 2017 12:01AM
101|378205|SUCCESS||Dec 21 2017 12:02AM
101|378401|SUCCESS||Dec 28 2017 12:02AM
