101|593|4102|Mar 29 2012  9:28AM|purchase of Nylun brush for MD's swimming pool.||Mar 29 2012  9:28AM
101|593|3898|Mar 29 2012  9:44AM|ok||Mar 29 2012  9:44AM
101|594|4168|Mar 30 2012  5:54AM|Money will be used to pay for the ice cream and popcorn to be given to the 1st 50 attendees||Mar 30 2012  5:54AM
101|596|7370|Apr  5 2012  8:05AM|Hotel and Meal allowance.||Apr  5 2012  8:05AM
101|596|7409|Apr  5 2012  8:07AM|approve||Apr  5 2012  8:07AM
101|597|3816|Apr 10 2012 10:41AM|Travel to China (training)||Apr 10 2012 10:41AM
101|597|4091|Apr 10 2012 11:56PM|This is for the SPM Test Process exposure/orientation||Apr 10 2012 11:56PM
101|598|4066|Apr 11 2012 12:35AM|Payment for the following : ;1) Tarpouline - P432 2) Morning Snacks for 8 persons - P400 3) Afternoon snacks for 8 persons - P400 4) Miscellaneous (Ddisposable cups, candies, local deli - P300||Apr 11 2012 12:35AM
101|598|3898|Apr 11 2012  1:08AM|ok.||Apr 11 2012  1:08AM
101|599|248655|Apr 12 2012  9:02AM|1.  Benchmarking of IQC procedures, SPM package special requirements, leadframe fingerprinting.;2.  Assessment of QPL readiness for mass production for Gen III DrMOS and  Technical capability for new parts.||Apr 12 2012  9:02AM
101|599|206816|Apr 13 2012 12:38AM|Approved||Apr 13 2012 12:38AM
101|601|3914|Apr 16 2012  3:52AM|funds for securing MCIAA (airport) ID pass of 3 guards to meet visitors at arrival area||Apr 16 2012  3:52AM
101|601|4447|Apr 16 2012  7:08AM|Needed for site visitor accommodation and facilitate fetching at airport||Apr 16 2012  7:08AM
101|602|7273|Apr 18 2012  6:36AM|USD200 advance from Cebu Finance||Apr 18 2012  6:36AM
101|602|206816|Apr 18 2012  7:51AM|Approved||Apr 18 2012  7:51AM
101|603|248656|Apr 18 2012  9:51AM|To conduct capability assessment of Testech Calamba's Tape and Reel process for SOIC 5/16L||Apr 18 2012  9:51AM
101|604|4135|Apr 19 2012 12:52AM|Process and Quality Systems preliminary assessment since we are engaging with Testec (MNL) for SOIC-Opto Tape and Reel processing services||Apr 19 2012 12:52AM
101|603|4748|Apr 19 2012  1:57AM|Approved...||Apr 19 2012  1:57AM
101|605|4066|Apr 19 2012  2:54AM|P1,500 Morning & Afternoon Snacks for 2 days for 10 persons, P432 - Tarpouline, P3,000 - Dried Mango Tokens for 6 persons (visitors from Sony)||Apr 19 2012  2:54AM
101|605|3898|Apr 19 2012  2:56AM|ok||Apr 19 2012  2:56AM
101|607|4102|Apr 23 2012  8:01AM|purchase of gasul for MD's residence and snacks for VIP visitors - Robin and Co.||Apr 23 2012  8:01AM
101|607|3898|Apr 23 2012  8:02AM|ok||Apr 23 2012  8:02AM
101|608|3843|Apr 24 2012  5:22AM|US Embassy Interview||Apr 24 2012  5:22AM
101|608|206816|Apr 24 2012 11:29PM|approved||Apr 24 2012 11:29PM
101|609|4148|Apr 25 2012  1:03AM|LV Swat Alignment meeting in Penang Malaysia||Apr 25 2012  1:03AM
101|610|4754|Apr 25 2012  3:04AM|Attend LV Swat Alignment in Penang Malaysia||Apr 25 2012  3:04AM
101|610|4148|Apr 25 2012  3:11AM|ok||Apr 25 2012  3:11AM
101|611|4992|Apr 25 2012  7:16AM|For Clipbonder Equipment Training in ASM Hong Kong||Apr 25 2012  7:16AM
101|611|3868|Apr 25 2012  7:29AM|Approved||Apr 25 2012  7:29AM
101|612|4168|Apr 29 2012 11:50PM|PR # 048841;Deviation # 12-013||Apr 29 2012 11:50PM
101|612|4456|Apr 30 2012 12:32AM|For Family Day expenses and preparations.;Routed and approved Deviation due to nature of disbursements.||Apr 30 2012 12:32AM
101|613|4022|Apr 30 2012  2:59AM|German Visa Application||Apr 30 2012  2:59AM
101|614|175173|Apr 30 2012  3:32AM|PR # 048841;Deviation # 12-013||Apr 30 2012  3:32AM
101|615|175173|Apr 30 2012  3:34AM|PR # 048841;Deviation # 12-013||Apr 30 2012  3:34AM
101|615|4456|Apr 30 2012  3:46AM|For Family Day preparation and expenses.;Approved deviation due to nature of necessary disbursements in line with the activity.||Apr 30 2012  3:46AM
101|614|4456|Apr 30 2012  3:46AM|For Family Day preparation and expenses.;Approved deviation due to nature of necessary disbursements in line with the activity.||Apr 30 2012  3:46AM
101|616|4157|May  2 2012  4:50AM|Riskamp software for Montecarlo Analysis as an analytical/design control tool||May  2 2012  4:50AM
101|616|4027|May  2 2012  4:53AM|Aproved||May  2 2012  4:53AM
101|617|4157|May  2 2012  4:55AM|APTG OJT||May  2 2012  4:55AM
101|617|4027|May  2 2012  5:07AM|Approved||May  2 2012  5:07AM
101|618|248992|May  2 2012  5:20AM|For reference:;PR # 048841;Deviation # 12-013||May  2 2012  5:20AM
101|619|3843|May  2 2012  6:23AM|SQM EtQ POC Workshop||May  2 2012  6:23AM
101|618|4456|May  2 2012  8:52AM|Per approved Deviation due to nature of payments/disbursements for Family Day.||May  2 2012  8:52AM
101|621|4569|May  3 2012  3:41AM|Tableau dashboard training in SQ||May  3 2012  3:41AM
101|621|4031|May  3 2012  4:06AM|Cash Advance Approved||May  3 2012  4:06AM
101|619|206816|May  4 2012  7:31AM|approved||May  4 2012  7:31AM
101|622|4536|May  8 2012  4:01AM|Sungwoo phil , Cavite||May  8 2012  4:01AM
101|624|4171|May 10 2012  5:53AM|this amount is use to serve PR#44280-for QA dept. rubber stamps,44418-adoptor for Trng. dept.||May 10 2012  5:53AM
101|625|4022|May 11 2012 12:35AM|May13 to May 17, 2012||May 11 2012 12:35AM
101|626|4713|May 11 2012  9:22AM|Trip to Munich, Germany for Automotive meetings||May 11 2012  9:22AM
101|627|250061|May 14 2012  8:21AM|Allowance for 17days from Apr 19-May 14 (except 27 Apr & 01 May)||May 14 2012  8:21AM
101|628|4020|May 15 2012 12:33AM|Incentive to engrs who had submitted abstract to the BE Technical Sharing 2012||May 15 2012 12:33AM
101|628|3898|May 15 2012 12:53AM|ok||May 15 2012 12:53AM
101|629|4102|May 15 2012  6:27AM|TJV to US||May 15 2012  6:27AM
101|630|3963|May 16 2012  3:28AM|Regulatory Compliance||May 16 2012  3:28AM
101|630|4447|May 16 2012  4:09AM|Needed for the site to comply with regulations||May 16 2012  4:09AM
101|631|4000|May 17 2012  6:48AM|a 2-day SDI Vendor Audit/Technical Discussion on different clip and lead frame designs. Assess SDI capability if can be considered as alternate supplier for clips and leadframes.||May 17 2012  6:48AM
101|632|4108|May 17 2012 12:32PM|with side trip to Sungwoo for dual asy mold tool check up||May 17 2012 12:32PM
101|634|4020|May 18 2012  5:49AM|5 day visit for Mike Dube and 3 day Visit for YH, Stefan and Rexis||May 18 2012  5:49AM
101|635|4102|May 18 2012 11:07AM|For Mike Elliott and Bob Villforth||May 18 2012 11:07AM
101|637|4744|May 21 2012  1:16AM|Conduct Applied Statistics Training & Workshop||May 21 2012  1:16AM
101|637|4107|May 21 2012  5:09AM|OK||May 21 2012  5:09AM
101|638|250041|May 22 2012  1:36AM|PR-049725 - Camera Purchase for SSD use||May 22 2012  1:36AM
101|639|4109|May 22 2012  9:11AM|Reviewed &amp; agreed by the TEAM.||May 22 2012  9:11AM
101|640|238478|May 23 2012  6:55AM|OJT Allowance from April 19 to May 31, 2012||May 23 2012  6:55AM
101|641|4102|May 23 2012  6:57AM|for Bob Villforth and Mike Elliott visa||May 23 2012  6:57AM
101|642|4157|May 24 2012 10:19AM|@php 130.00 / day/person||May 24 2012 10:19AM
101|640|4673|May 24 2012 11:25PM|ok||May 24 2012 11:25PM
101|643|4034|May 25 2012  9:09AM|Allowance for the IS OJTs @ 130 Pesos/day X 30days||May 25 2012  9:09AM
101|643|3954|May 25 2012  9:17AM|This is for our 2 OJTs.  PhP 130/day/OJT for 30 days.||May 25 2012  9:17AM
101|644|3950|May 27 2012  7:15PM|payment for True read Glucostrips 3 vials plus courier fee - for our in-house glucose testing.||May 27 2012  7:15PM
101|645|4676|May 28 2012  9:13AM|Participate in Machine vibration training||May 28 2012  9:13AM
101|645|4440|May 28 2012  9:27AM|ok||May 28 2012  9:27AM
101|646|4720|May 28 2012  9:31AM|Participate in Machine vibration training||May 28 2012  9:31AM
101|646|4148|May 28 2012  9:33AM|ok||May 28 2012  9:33AM
101|642|4027|May 29 2012 12:14AM|Approved||May 29 2012 12:14AM
101|647|4021|May 29 2012  3:09AM|Two(2) OJT's (James Michael Tabasa  and Christian Dominic Ramil) allowance including meal allowance - (320 hrs devided by 8 hrs equals 40 days). Pls refer approved PR # 050121||May 29 2012  3:09AM
101|648|3897|May 29 2012  3:29AM|Allowance for OJT under PR-050500||May 29 2012  3:29AM
101|649|7561|May 29 2012  5:13AM|Business Trip to Maine on June 2012||May 29 2012  5:13AM
101|648|3782|May 29 2012  6:39AM|allowance for 3 OJTs...approved||May 29 2012  6:39AM
101|650|4746|May 29 2012  7:00AM|on tape and reel||May 29 2012  7:00AM
101|651|249166|May 29 2012  7:52AM|TA already approved.||May 29 2012  7:52AM
101|650|10752|May 30 2012  1:31AM|Approved||May 30 2012  1:31AM
101|652|3781|May 31 2012 12:32AM|Funds for MFG OJT allowance including meal allowance of the ff OJT.;;Kint Melicor - Php 3900;Clifford Canete - Php 3900;;Pls refer to PR#050864;Requestor: Gemma Patanao;Date PR : May 03, 2012||May 31 2012 12:32AM
101|653|3963|May 31 2012  2:39AM|June 5-6, 2012, Manila||May 31 2012  2:39AM
101|652|4754|May 31 2012  5:12AM|ok||May 31 2012  5:12AM
101|654|4445|Jun  4 2012  1:52AM|Participate SEIPIs REL & FA Forum in Manila||Jun  4 2012  1:52AM
101|653|4447|Jun  4 2012  3:23AM|Trip needed to represent FSCP on the EHS forum as well as do compliance audit on hazardous waste treaters as part of our standard.||Jun  4 2012  3:23AM
101|655|3826|Jun  4 2012  3:50AM|Project Management Training at San Jose and Salt Lake||Jun  4 2012  3:50AM
101|656|4025|Jun  4 2012  8:11AM|US Trip to attend PM training camp||Jun  4 2012  8:11AM
101|657|3836|Jun  4 2012  9:28AM|June 6 SEIPI - ASPM Forum good for 1 day||Jun  4 2012  9:28AM
101|659|3865|Jun  5 2012  1:08AM|FOR TRAVEL AND ATTEND SEIPI SEMINAR IN MANILA||Jun  5 2012  1:08AM
101|660|4102|Jun  6 2012  2:08AM|for MD's residence||Jun  6 2012  2:08AM
101|661|3803|Jun  6 2012  3:24AM|In reference to PR  # 0543705 - security funds intended for the honorarium and tokens for the intel support group to be mobilized during the arrival of the CEO||Jun  6 2012  3:24AM
101|661|3914|Jun  6 2012  5:08AM|OK||Jun  6 2012  5:08AM
101|662|4157|Jun  7 2012  3:14AM|Covered date is from May16-June8, 2012||Jun  7 2012  3:14AM
101|663|4541|Jun  7 2012 10:35AM|allow for meal, transpo.  share hotel accomodation with Jennifer Seneres||Jun  7 2012 10:35AM
101|664|4171|Jun  8 2012  4:33AM|to serve the ff. PR no.;50380, 49666, 46982, 46978,;52620, 50768,||Jun  8 2012  4:33AM
101|665|4106|Jun 14 2012 12:42AM|For the Taiwan Bi-directional Technical Interview and Training with Taiwan AE and Mktg from June 18-21||Jun 14 2012 12:42AM
101|666|3781|Jun 14 2012  1:32AM|Pls refer to approve pr for OJT funds. PR #050864.||Jun 14 2012  1:32AM
101|667|4536|Jun 14 2012  7:04AM|Visit FICO to buy-off singulation machine for TOLL||Jun 14 2012  7:04AM
101|668|4456|Jun 15 2012 10:14AM|For Business Tarvel to FSPM to attend HR Regional Meeting.||Jun 15 2012 10:14AM
101|669|3940|Jun 18 2012 11:46PM|Funds for the purchaise of logistical needs during practical exercise and graduation rites. reference PR # 054507||Jun 18 2012 11:46PM
101|669|3914|Jun 19 2012 12:39AM|OK||Jun 19 2012 12:39AM
101|671|4440|Jun 19 2012  7:08AM|Pls refer to PR#053143||Jun 19 2012  7:08AM
101|671|4148|Jun 19 2012  7:10AM|ok||Jun 19 2012  7:10AM
101|672|3467|Jun 20 2012  1:41AM|Purchase DVDR - to be use at wafersort for the control map achiving this is under PR#055263 and it's fully approved||Jun 20 2012  1:41AM
101|672|4143|Jun 20 2012  1:54AM|APPROVED||Jun 20 2012  1:54AM
101|673|3963|Jun 21 2012  5:57AM|Date of Forum is June 27, 2012||Jun 21 2012  5:57AM
101|673|4447|Jun 25 2012  1:22AM|Needed for the site to keep abreast of latest regulations||Jun 25 2012  1:22AM
101|674|3781|Jun 27 2012  1:04AM|OJT allowance . Pls refer to pr#050864||Jun 27 2012  1:04AM
101|666|4754|Jun 27 2012  1:54AM|wrong charging||Jun 27 2012  1:54AM
101|674|4754|Jun 27 2012  1:54AM|ok||Jun 27 2012  1:54AM
101|675|178527|Jul  1 2012  1:03AM|For the 2012 CTPAT and TAPA CBT Audit at Sadao and Danok with James Mohan.||Jul  1 2012  1:03AM
101|675|248964|Jul  2 2012  6:24AM|Prepare to settle hotel bill in case credit card rejected.||Jul  2 2012  6:24AM
101|676|228468|Jul  3 2012 12:11AM|Allowance for 4 OJT_USC @130php/day.||Jul  3 2012 12:11AM
101|677|4168|Jul  4 2012  2:01AM|This is good only for this Friday||Jul  4 2012  2:01AM
101|678|4541|Jul  4 2012  5:07AM|for Hotel, Transpo and Meal Allowance from July8-19||Jul  4 2012  5:07AM
101|679|4020|Jul  4 2012  5:39AM|Dinner appreciation||Jul  4 2012  5:39AM
101|680|4012|Jul  4 2012  7:32AM|To Suzhou for the FOM implementation of both Panjit & TSC.||Jul  4 2012  7:32AM
101|680|4031|Jul  4 2012  8:47AM|OK||Jul  4 2012  8:47AM
101|681|249334|Jul  5 2012  2:11AM|TEST REQUEST||Jul  5 2012  2:11AM
101|510|5844|Sep 15 2014  5:48AM|retuen.||Sep 15 2014  5:48AM
101|665|3952|Jul  5 2012  5:13AM|ok||Jul  5 2012  5:13AM
101|682|4716|Jul  5 2012  6:52AM|Itanium and SAN Storage set-up||Jul  5 2012  6:52AM
101|682|3954|Jul  5 2012  7:11AM|Approved||Jul  5 2012  7:11AM
101|683|3883|Jul  9 2012 10:12AM|for show money only  - all expecnses are to be shouldered by supplier||Jul  9 2012 10:12AM
101|683|4135|Jul 10 2012 12:07AM|For technical discussion of WLCSP rework machine purchase specs.  OEM has invited FSCP engineer to their site for a more detailed discusision versus requirements||Jul 10 2012 12:07AM
101|683|3952|Jul 10 2012  6:38AM|w/ pre-approval email from Bart S, copied YS||Jul 10 2012  6:38AM
101|684|3836|Jul 10 2012  7:13AM|July 19 and July 20||Jul 10 2012  7:13AM
101|685|3923|Jul 10 2012 10:08AM|1)Attend the 2-day EICC (Electronic Industry Citizenship Coalition) Code of Conduct training in Penang, Malaysia ;2)Conduct site visit at Heraeus Material Singapore Pte Ltd, Microbond Assembly Materials (HMSL-AM) to review their qualification plan for the transfer ;3)join the SQE Audit team for the Supplier Assessment  Audit of Kobe Singapore.||Jul 10 2012 10:08AM
101|686|4031|Jul 10 2012 12:27PM|Process Improvement Team business meeting with SCE Penang & SG Organization.||Jul 10 2012 12:27PM
101|685|206816|Jul 10 2012 12:53PM|Approved||Jul 10 2012 12:53PM
101|686|3782|Jul 10 2012  2:06PM|approved||Jul 10 2012  2:06PM
101|684|10760|Jul 10 2012  3:12PM|Approved!||Jul 10 2012  3:12PM
101|687|175173|Jul 11 2012  2:17AM|to be posted at Engineering Review Centers in order to obtain more applicants||Jul 11 2012  2:17AM
101|688|3862|Jul 11 2012  5:39AM|Initially routed as PR but USC-TC ME Dept need 50% downpayment and they need to give 60% of the payment to the Engr en-charged and 40% to USC.||Jul 11 2012  5:39AM
101|689|4746|Jul 11 2012  9:22AM|Cash will be used to pay Hotel, food, taxi, etc in my travel to Penang to do a WLCSP error proofing benchmarking, attend MPE meeting and technical presentation.||Jul 11 2012  9:22AM
101|690|3935|Jul 11 2012  9:47AM|Attend Passivation Standardization Summit in Fairchild Semiconductor, West Jordan, Utah||Jul 11 2012  9:47AM
101|690|9515|Jul 11 2012 12:07PM|Approved||Jul 11 2012 12:07PM
101|689|10752|Jul 11 2012  4:15PM|Approve||Jul 11 2012  4:15PM
101|691|249026|Jul 12 2012  7:04AM|China visit for wave solder machine.||Jul 12 2012  7:04AM
101|691|4000|Jul 12 2012  7:33AM|ok||Jul 12 2012  7:33AM
101|692|4031|Jul 12 2012  8:38AM|Additional $200. Original request was $1800. Cristy made some adjustment on SG hotel cost. Total Request is now $2000.||Jul 12 2012  8:38AM
101|692|3782|Jul 12 2012  1:32PM|approve||Jul 12 2012  1:32PM
101|676|4026|Jul 12 2012 11:58PM|Approve||Jul 12 2012 11:58PM
101|693|4435|Jul 13 2012 12:01AM|Department Q3050||Jul 13 2012 12:01AM
101|693|3935|Jul 13 2012 12:12AM|I approve.||Jul 13 2012 12:12AM
101|688|4022|Jul 13 2012  7:46AM|OK.  Approved.(apm)||Jul 13 2012  7:46AM
101|694|4102|Jul 16 2012  3:13AM|For YS kwon IPTV subcription - company will only accept cash||Jul 16 2012  3:13AM
101|695|3837|Jul 17 2012  3:58PM|Registration Fee for both me and Mary Jannette B. Derama, at 3,300/ each. We will attend OHNAP Convention on August 3 - 4, 2012.||Jul 17 2012  3:58PM
101|696|4020|Jul 18 2012  5:56AM|GMSC Technical Sharing in Penang||Jul 18 2012  5:56AM
101|697|3828|Jul 18 2012  3:40PM|Travel to US Embassy Manila for L1 and L2 Visa Interview||Jul 18 2012  3:40PM
101|698|3828|Jul 18 2012  3:50PM|L1 and L2 Visa $500 Fraud Prevention and Detection fee for blanket L petitions.  Fee includes myself and spouse.  TJV to FSHQ L830.||Jul 18 2012  3:50PM
101|698|3853|Jul 18 2012 10:46PM|ok||Jul 18 2012 10:46PM
101|697|3853|Jul 18 2012 10:46PM|ok||Jul 18 2012 10:46PM
101|700|251155|Jul 20 2012  3:00AM|For Training+Meeting in Bucheon Korea for the period (July 29 - Aug 11)||Jul 20 2012  3:00AM
101|701|248655|Jul 20 2012  4:20AM|Jul 23-27, 2012||Jul 20 2012  4:20AM
101|702|248655|Jul 20 2012  4:22AM|July  23-27, 2012||Jul 20 2012  4:22AM
101|703|4753|Jul 20 2012  4:58AM|July 23- July 27'2012||Jul 20 2012  4:58AM
101|701|206816|Jul 20 2012  5:03AM|Quoted in the wrong currency||Jul 20 2012  5:03AM
101|702|206816|Jul 20 2012  5:03AM|Approved||Jul 20 2012  5:03AM
