101|2259|en|Y|*FS-Average Cost Per Attendee (Excluding Employee)||Oct 16 2009  6:57PM
101|2269|en|Y|*FS-Submitted by Delegate||May  8 2009  5:36PM
101|2270|en|Y|*FS-Approved by Delegate||Aug 20 2010  5:59PM
101|2309|en|Y|*FS-Cross Charge||May  8 2009  5:37PM
101|2321|en|Y|*FS-Personal Car Mileage||Sep 20 2010  4:16PM
101|2329|en|Y|*FS-Cash Advance Not Used||Sep 23 2014  3:31PM
101|2330|en|Y|*FS-CA Return||Jul  2 2009  8:31PM
101|2331|en|Y|*FS-No submission||Jun 29 2015 12:49AM
101|2351|en|Y|Electronic Receipt with no corporate card transaction check||Jul 19 2008  6:23AM
101|2352|en|Y|*FS-Bank Account On File||Mar 31 2017  9:25AM
101|2372|en|Y|*FS-Corp Card Credit (Negative Amount) Marked Personal||Jul  2 2009  8:27PM
101|2382|en|Y|*FS-Cliqbook Airfare Reservation - Co. Paid||Dec 12 2014  5:16PM
101|2413|en|Y|*FS-HR Approval Needed||Oct  9 2009  1:42PM
101|2455|en|Y|Missing Exchange Rate||Mar 19 2011  1:05AM
101|2458|en|Y|Expenses on week end days||Jun 18 2011  1:30AM
101|2459|en|Y|Expenses on week end days||Jun 18 2011  1:30AM
101|2460|en|Y|Bank Account Currency Check||Jul 23 2011  1:22AM
101|2468|en|Y|Required Entries||Apr 21 2012  3:25AM
101|2484|en|Y|Cash Advance Warning Limit||Nov 17 2012  4:26AM
101|2485|en|Y|Cash Advance Related Request entries||Nov 17 2012  4:26AM
101|2488|en|Y|Undefined Attendee Check||Dec 15 2012  3:55AM
101|2489|en|Y|Amount Changed Post Approval||Dec 15 2012  3:55AM
101|2504|en|Y|*FS - Business & Entertainment Attendees||Oct  9 2014  8:06PM
101|2505|en|Y|*Draft - Expense Type receipt||Jun 25 2014  6:21PM
101|2508|en|Y|Missing amount on imported itinerary segment||Nov 15 2014  3:46AM
101|2826|en|Y|Late Payment Fee||Jul 29 2015  3:00PM
