101|117|6|118|15|Y|||||||||Apr 14 2009  6:00PM
101|118|6|127|16|Y|||||||||Apr 14 2009  6:00PM
101|119|6|126|17|Y|||||||||Apr 14 2009  6:00PM
101|120|6|172|18|N|||||||||Apr 14 2009  6:00PM
101|121|6|171|19|Y|||||||||Apr 14 2009  6:00PM
101|122|6|174|20|Y|||||||||Apr 14 2009  6:00PM
101|123|6|121|26|N|||||||||Apr 14 2009  6:00PM
101|124|6|123|21|Y|||||||||Apr 14 2009  6:00PM
101|125|6|122|13|Y||||||checkbox|||Dec 22 2014  6:04PM
101|126|7|103|1|Y|||||||||Jun 21 2005  3:50PM
101|127|7|104|3|Y|||||||||Apr 14 2009  5:15PM
101|129|7|105|5|Y|||||||||Apr 14 2009  5:15PM
101|130|7|168|6|Y|||||||||Apr 14 2009  5:15PM
101|131|7|169|7|Y|||||||||Apr 14 2009  5:15PM
101|132|7|118|8|Y|||||||||Apr 14 2009  5:15PM
101|133|7|117|9|Y|||||||||Apr 14 2009  5:15PM
101|134|7|116|10|Y|||||||||Apr 14 2009  5:15PM
101|135|7|173|11|Y|||||||||Apr 14 2009  5:15PM
101|136|7|170|12|Y|||||||||Apr 14 2009  5:15PM
101|137|7|120|13|Y|||||||||Apr 14 2009  5:15PM
101|138|7|127|14|Y|||||||||Apr 14 2009  5:15PM
101|139|7|126|15|Y|||||||||Apr 14 2009  5:15PM
101|140|7|172|16|N|||||||||Apr 14 2009  5:15PM
101|141|7|171|17|Y|||||||||Apr 14 2009  5:15PM
101|142|7|119|18|Y|||||||||Apr 14 2009  5:15PM
101|143|7|123|19|Y|||||||||Apr 14 2009  5:15PM
101|144|7|174|20|Y|||||||||Apr 14 2009  5:15PM
101|145|8|103|1|Y|||||||||Jun 21 2005  3:50PM
101|146|8|104|3|Y|||||||||Apr 14 2009  5:14PM
101|147|8|105|4|N|||||||||Apr 14 2009  5:14PM
101|148|8|117|5|Y|||||||||Apr 14 2009  5:14PM
101|149|8|173|6|Y|||||||||Apr 14 2009  5:14PM
101|150|8|170|7|Y|||||||||Apr 14 2009  5:14PM
101|151|8|120|8|Y|||||||||Apr 14 2009  5:14PM
101|152|9|1010|1|N||||||list_edit|||Feb 26 2008  4:38PM
101|156|10|1031|1|Y|||||||||Jun 21 2005  3:51PM
101|157|10|1030|2|Y|||||||||Jun 21 2005  3:51PM
101|158|10|1035|3|N|||||||||Jun 21 2008  8:51AM
101|159|10|1036|4|N|||||||||Jun 21 2008  8:51AM
101|160|10|1039|5|N|||||||||Jun 21 2005  3:51PM
101|161|10|1084|6|Y|||||||||Jun 21 2005  3:51PM
101|162|2|1005|34|Y|||||||||May 21 2007 11:10PM
101|163|11|1054|1|N|||||||||Jun 21 2005  3:51PM
101|164|11|1082|2|N|||||||||Jun 21 2005  3:51PM
101|165|11|1055|3|N|||||||||Jun 21 2008  8:51AM
101|166|11|1060|4|Y|||||||||Jun 21 2005  3:51PM
101|167|11|1083|5|N|||||||||Jun 21 2005  3:51PM
101|168|12|1054|1|N|||||||||Jun 21 2005  3:51PM
101|169|12|1055|2|N|||||||||Jun 21 2008  8:51AM
101|170|12|1056|3|N|||||||||Jun 21 2008  8:51AM
101|171|12|1058|4|N|||||||||Jun 21 2005  3:51PM
101|172|12|1057|5|N|||||||||Jun 21 2005  3:51PM
101|174|12|1081|7|N|||||||||Jun 21 2005  3:51PM
101|175|12|1082|8|N|||||||||Jun 21 2005  3:51PM
101|176|12|1060|9|Y|||||||||Jun 21 2005  3:51PM
101|177|12|1083|10|N|||||||||Jun 21 2005  3:51PM
101|178|13|1054|1|N|||||||||Jun 21 2005  3:51PM
101|179|13|1058|2|N|||||||||Jun 21 2005  3:51PM
101|181|13|1055|4|N|||||||||Jun 21 2008  8:51AM
101|182|13|1081|5|N|||||||||Jun 21 2005  3:51PM
101|183|13|1056|6|N|||||||||Jun 21 2008  8:51AM
101|184|13|1082|7|N|||||||||Jun 21 2005  3:51PM
101|185|13|1060|8|Y|||||||||Jun 21 2005  3:51PM
101|186|13|1083|9|N|||||||||Jun 21 2005  3:51PM
101|187|14|1054|1|N|||||||||Jun 21 2005  3:51PM
101|188|14|1058|2|N|||||||||Jun 21 2005  3:51PM
101|189|14|1082|3|N|||||||||Jun 21 2005  3:51PM
101|190|14|1055|4|N|||||||||Jun 21 2008  8:51AM
101|191|14|1056|5|N|||||||||Jun 21 2008  8:51AM
101|192|14|1060|6|Y|||||||||Jun 21 2005  3:51PM
101|193|14|1083|7|N|||||||||Jun 21 2005  3:51PM
101|196|5|1006|22|N|||||||||Apr 14 2009  5:18PM
101|197|6|1006|22|N|||||||||Apr 14 2009  6:00PM
101|198|7|1006|21|N|||||||||Apr 14 2009  5:15PM
101|199|8|1006|9|N|||||||||Apr 14 2009  5:14PM
101|211|16|1152|1|N|||||4|textarea|||Mar 30 2007  5:37PM
101|213|16|1154|101|Y||||||edit|||Nov  5 2016  1:30AM
101|214|16|1155|102|Y||||||edit|||Nov  5 2016  1:30AM
101|215|16|1156|-5|Y|||||||||Nov  5 2016  1:30AM
101|216|17|1181|1|N||||||edit|||Mar  7 2007  8:38PM
101|217|17|1182|2|N||||||edit|||Mar  7 2007  8:38PM
101|218|17|1183|3|N||||||edit|||Mar  7 2007  8:38PM
101|220|18|1201|1|Y|||||||||Jun 21 2005  3:52PM
101|221|18|1202|2|N|||||||||Nov  3 2005  7:11PM
101|222|18|1203|3|Y|||||||||Jun 21 2005  3:52PM
101|223|18|1205|4|Y||||||edit|||Jan 14 2007  4:41AM
101|224|18|1206|5|N|||||||||Jun 21 2005  3:52PM
101|225|18|1207|6|N|||||||||Jun 21 2005  3:52PM
101|226|18|1209|8|N|||||||||Jan 14 2007  4:42AM
101|227|18|1211|9|N|||||||||Jan 14 2007  4:42AM
101|228|18|1212|10|N||||||edit|||Jan 14 2007  4:43AM
101|229|18|1210|11|N|||||||||Jan 14 2007  4:42AM
101|1230|1019|103|1|Y|||||||||Jun 21 2005  3:55PM
101|1231|1019|104|3|Y|||||||||Jun 21 2008  8:51AM
101|1232|1019|105|4|Y||||||edit|||Jan 17 2008 12:03AM
101|1233|1019|106|6|Y|||||||||Sep 23 2010  8:27PM
101|1234|1019|107|7|N|||||||||Sep 23 2010  8:27PM
101|1236|1019|117|9|Y|||||||||Sep 23 2010  8:27PM
101|1237|1019|116|10|Y|||||||||Sep 23 2010  8:27PM
101|1238|1019|173|11|Y|||||||||Sep 23 2010  8:27PM
101|1239|1019|120|12|Y|||||||||Sep 23 2010  8:27PM
101|1240|1019|170|14|Y|||||||||Sep 23 2010  8:27PM
101|1241|1019|119|15|Y|||||||||Sep 23 2010  8:27PM
101|1242|1019|118|16|Y|||||||||Sep 23 2010  8:27PM
101|1243|1019|127|17|Y|||||||||Sep 23 2010  8:27PM
101|1244|1019|126|18|Y|||||||||Sep 23 2010  8:27PM
101|1245|1019|172|19|N|||||||||Sep 23 2010  8:27PM
101|1246|1019|171|20|Y|||||||||Sep 23 2010  8:27PM
101|1247|1019|174|21|Y|||||||||Sep 23 2010  8:27PM
101|1248|1019|121|24|N|||||||||Sep 23 2010  8:27PM
101|1249|1019|123|22|Y|||||||||Sep 23 2010  8:27PM
101|1250|1019|122|13|Y||||||checkbox|||Dec 22 2014  6:03PM
101|1262|1|15|30|Y||||||list_edit|||Jun  9 2008  5:35PM
101|1338|15|1087|1|Y|||||||||Nov  3 2005  7:11PM
101|1339|15|1086|2|Y|||||||||Nov  3 2005  7:11PM
101|1340|15|1148|5|N|||||||||Mar  7 2007  6:07PM
101|1341|15|1110|6|Y|||||||||Jun 21 2008  8:51AM
101|1342|15|1093|16|N||||||edit|||Mar 30 2007  5:07PM
101|1343|15|1109|7|N|||||||||Jun 21 2008  8:51AM
101|1344|15|1105|29|N|||||||||Mar  7 2007  8:21PM
101|1349|15|1146|3|Y||||||edit|||Mar  7 2007  6:05PM
101|1350|15|1090|31|Y|||||||||Mar  7 2007  8:23PM
101|1351|15|1145|32|Y|||||||||Mar  7 2007  8:21PM
101|1354|1020|103|1|Y|||||||||Sep 12 2006  4:28PM
101|1355|1020|104|2|Y|||||||||Jun 21 2008  8:51AM
101|1356|1020|105|3|N|||||||||Sep 12 2006  4:28PM
101|1357|1020|107|4|N|||||||||Sep 12 2006  4:28PM
101|1358|1020|109|6|N|||||||||Sep 12 2006  4:29PM
101|1359|1020|117|7|Y|||||||||Sep 12 2006  4:29PM
101|1360|1020|116|8|Y|||||||||Sep 12 2006  4:29PM
101|1361|1020|173|9|Y|||||||||Sep 12 2006  4:29PM
101|1362|1020|120|10|Y|||||||||Sep 12 2006  4:29PM
101|1363|1020|170|11|Y|||||||||Sep 12 2006  4:29PM
101|1364|1020|119|12|Y|||||||||Sep 12 2006  4:29PM
101|1365|1020|118|13|Y|||||||||Sep 12 2006  4:29PM
101|1366|1020|127|14|Y|||||||||Sep 12 2006  4:29PM
101|1367|1020|126|15|Y|||||||||Sep 12 2006  4:29PM
101|1368|1020|172|16|N|||||||||Sep 12 2006  4:29PM
101|1369|1020|171|17|Y|||||||||Sep 12 2006  4:29PM
101|1370|1020|174|18|Y|||||||||Sep 12 2006  4:29PM
101|1371|1020|121|19|N|||||||||Sep 12 2006  4:29PM
101|1372|1020|123|20|Y|||||||||Sep 12 2006  4:29PM
101|1373|1020|122|21|Y|||||||||Sep 12 2006  4:29PM
101|1374|1020|110|23|N||||||edit|||Sep 26 2006  9:50PM
101|1375|1020|136|5|Y||||||picklist|||Sep 26 2006  9:46PM
101|1376|1019|142|8|N||||||edit|||Sep 23 2010  8:27PM
101|4450|1030|44|2|N||||150|||||Feb 20 2010  6:19AM
101|4451|1030|96|4|N||||100|||||Feb 20 2010  6:19AM
101|4452|1030|94|5|N||||150|||||Feb 20 2010  6:19AM
101|4453|1030|47|6|N||||175|||||Feb 20 2010  6:19AM
101|4454|1030|48|7|N||||100|||||Feb 20 2010  6:19AM
101|4456|1030|60|9|N||||100|||||Feb 20 2010  6:19AM
101|4457|1030|85|10|N||||100|||||Feb 20 2010  6:19AM
101|4458|1030|95|1|N||||100|||||Feb 20 2010  6:19AM
101|4459|1031|44|2|N||||150|||||Feb 20 2010  6:19AM
101|4460|1031|96|3|N||||100|||||Feb 20 2010  6:19AM
101|4461|1031|94|4|N||||150|||||Feb 20 2010  6:19AM
101|4462|1031|47|5|N||||175|||||Feb 20 2010  6:19AM
101|4463|1031|48|6|N||||100|||||Feb 20 2010  6:19AM
101|4464|1031|1008|7|N||||100|||||Feb 20 2010  6:19AM
101|4465|1031|60|8|N||||100|||||Feb 20 2010  6:19AM
101|4466|1031|85|9|N||||100|||||Feb 20 2010  6:19AM
101|7532|1|1085|21|Y||||||picklist|||Jun  9 2008  5:35PM
101|7535|1|16|31|Y||||||list_edit|||Jun  9 2008  5:35PM
101|7536|1|17|32|Y||||||list_edit|||Jun  9 2008  5:35PM
101|7538|1|19|34|N||||||picklist|||Jun  9 2008  5:35PM
101|10604|1040|103|1|Y|||||||||Sep 27 2006  6:48PM
101|10605|1040|104|3|Y|||||||||Apr 14 2009  5:19PM
101|10606|1040|105|4|Y||||||edit|||Apr 14 2009  5:19PM
101|10607|1040|107|5|N||||||edit|||Sep 10 2010  7:36AM
101|10608|1040|109|6|Y||||||edit|||May 22 2015 12:35PM
101|10609|1040|117|8|Y|||||||||Apr 14 2009  5:19PM
101|10610|1040|116|9|Y|||||||||Apr 14 2009  5:19PM
101|10611|1040|173|10|Y|||||||||Apr 14 2009  5:19PM
101|10612|1040|120|11|Y|||||||||Apr 14 2009  5:19PM
101|10613|1040|170|13|Y|||||||||Apr 14 2009  5:19PM
101|10614|1040|119|14|Y|||||||||Apr 14 2009  5:19PM
101|10615|1040|118|15|Y|||||||||Apr 14 2009  5:19PM
101|10616|1040|127|16|Y|||||||||Apr 14 2009  5:19PM
101|10617|1040|126|17|Y|||||||||Apr 14 2009  5:19PM
101|10618|1040|172|18|N|||||||||Apr 14 2009  5:19PM
101|10619|1040|171|19|Y|||||||||Apr 14 2009  5:19PM
101|10620|1040|174|20|Y|||||||||Apr 14 2009  5:19PM
101|10621|1040|121|28|N|||||||||Apr 14 2009  5:19PM
101|10622|1040|123|21|Y|||||||||Apr 14 2009  5:19PM
101|10623|1040|122|12|Y||||||checkbox|||Dec 22 2014  6:04PM
101|10625|1040|1006|22|N|||||||||Apr 14 2009  5:19PM
101|13687|2|53|35|N||||||list_edit|||Jan 16 2008 11:58PM
101|13688|2|54|36|N||||||list_edit|||May 27 2015  2:12PM
101|13689|2|55|37|N||||||list_edit|||Jan 16 2008 11:59PM
101|16758|1050|103|1|Y|||||||||Sep 29 2006  4:26PM
101|16759|1050|104|2|Y|||||||||Jun 21 2008  8:51AM
101|16760|1050|105|3|N|||||||||Sep 29 2006  4:26PM
101|16761|1050|107|4|N|||||||||Sep 29 2006  4:26PM
101|16762|1050|109|5|N|||||||||Sep 29 2006  4:26PM
101|16763|1050|110|6|Y||||||edit|||Sep 29 2006  4:26PM
101|16764|1050|111|7|Y||||||edit|||Sep 29 2006  4:26PM
101|16765|1050|112|8|Y||||||edit|||Sep 29 2006  4:26PM
101|16766|1050|113|9|Y||||||edit|||Sep 29 2006  4:26PM
101|16767|1050|114|10|Y||||||edit|||Sep 29 2006  4:26PM
101|16768|1050|117|12|Y|||||||||Sep 29 2006  4:26PM
101|16769|1050|116|13|Y|||||||||Sep 29 2006  4:26PM
101|16770|1050|173|14|Y|||||||||Sep 29 2006  4:26PM
101|16771|1050|120|15|Y|||||||||Sep 29 2006  4:26PM
101|16772|1050|122|16|Y|||||||||Sep 29 2006  4:26PM
101|16773|1050|170|17|Y|||||||||Sep 29 2006  4:26PM
101|16774|1050|119|18|Y|||||||||Sep 29 2006  4:26PM
101|16775|1050|118|19|Y|||||||||Sep 29 2006  4:26PM
101|16776|1050|127|20|Y|||||||||Sep 29 2006  4:26PM
101|16777|1050|126|21|Y|||||||||Sep 29 2006  4:26PM
101|16778|1050|172|22|N|||||||||Sep 29 2006  4:26PM
101|16779|1050|171|23|Y|||||||||Sep 29 2006  4:26PM
101|16780|1050|174|24|Y|||||||||Sep 29 2006  4:26PM
101|16781|1050|1006|25|N|||||||||Sep 29 2006  4:26PM
101|16782|1050|121|26|N|||||||||Sep 29 2006  4:26PM
101|16783|1050|123|27|Y|||||||||Sep 29 2006  4:26PM
101|16785|1051|103|1|Y|||||||||Sep 29 2006  4:28PM
101|16786|1051|104|2|Y|||||||||Jun 21 2008  8:51AM
101|16787|1051|105|3|N|||||||||Sep 29 2006  4:28PM
101|16788|1051|107|4|N|||||||||Sep 29 2006  4:28PM
101|16789|1051|109|5|N|||||||||Sep 29 2006  4:28PM
101|16790|1051|110|7|Y||||||edit|||Sep 29 2006  4:44PM
101|16791|1051|111|8|Y||||||edit|||Sep 29 2006  4:44PM
101|16792|1051|112|9|Y||||||edit|||Sep 29 2006  4:44PM
101|16793|1051|113|10|Y||||||edit|||Sep 29 2006  4:44PM
101|16794|1051|114|11|Y||||||edit|||Sep 29 2006  4:44PM
101|16795|1051|117|13|Y|||||||||Sep 29 2006  4:30PM
101|16796|1051|116|14|Y|||||||||Sep 29 2006  4:30PM
101|16797|1051|173|15|Y|||||||||Sep 29 2006  4:30PM
101|16798|1051|120|16|Y|||||||||Sep 29 2006  4:30PM
101|16799|1051|122|17|Y|||||||||Sep 29 2006  4:30PM
101|16800|1051|170|18|Y|||||||||Sep 29 2006  4:30PM
101|16801|1051|119|19|Y|||||||||Sep 29 2006  4:30PM
101|16802|1051|118|20|Y|||||||||Sep 29 2006  4:30PM
101|16803|1051|127|21|Y|||||||||Sep 29 2006  4:30PM
101|16804|1051|126|22|Y|||||||||Sep 29 2006  4:30PM
101|16805|1051|172|23|N|||||||||Sep 29 2006  4:30PM
101|16806|1051|171|24|Y|||||||||Sep 29 2006  4:30PM
101|16807|1051|174|25|Y|||||||||Sep 29 2006  4:30PM
101|16808|1051|1006|26|N|||||||||Sep 29 2006  4:30PM
101|16809|1051|121|27|N|||||||||Sep 29 2006  4:30PM
101|16810|1051|123|28|Y|||||||||Sep 29 2006  4:30PM
101|16811|1051|108|6|N|||||||||Sep 29 2006  4:44PM
101|16812|1052|103|1|Y|||||||||Sep 29 2006  4:32PM
101|16813|1052|104|2|Y|||||||||Jun 21 2008  8:51AM
101|16814|1052|105|3|N|||||||||Sep 29 2006  4:32PM
101|16817|1052|110|6|Y||||||edit|||Sep 29 2006  4:32PM
101|16818|1052|111|7|Y||||||edit|||Sep 29 2006  4:32PM
101|16819|1052|112|8|Y||||||edit|||Sep 29 2006  4:32PM
101|16820|1052|113|9|Y||||||edit|||Sep 29 2006  4:32PM
101|16821|1052|114|10|Y||||||edit|||Sep 29 2006  4:32PM
101|16822|1052|117|12|Y|||||||||Sep 29 2006  4:32PM
101|16823|1052|116|13|Y|||||||||Sep 29 2006  4:32PM
101|16824|1052|173|14|Y|||||||||Sep 29 2006  4:32PM
101|16825|1052|120|15|Y|||||||||Sep 29 2006  4:32PM
101|16826|1052|122|16|Y|||||||||Sep 29 2006  4:32PM
101|16827|1052|170|17|Y|||||||||Sep 29 2006  4:32PM
101|16828|1052|119|18|Y|||||||||Sep 29 2006  4:32PM
101|16829|1052|118|19|Y|||||||||Sep 29 2006  4:32PM
101|16830|1052|127|20|Y|||||||||Sep 29 2006  4:32PM
101|16831|1052|126|21|Y|||||||||Sep 29 2006  4:32PM
101|16832|1052|172|22|N|||||||||Sep 29 2006  4:32PM
101|16833|1052|171|23|Y|||||||||Sep 29 2006  4:32PM
101|16834|1052|174|24|Y|||||||||Sep 29 2006  4:32PM
101|16835|1052|1006|25|N|||||||||Sep 29 2006  4:32PM
101|16836|1052|121|26|N|||||||||Sep 29 2006  4:32PM
101|16837|1052|123|27|Y|||||||||Sep 29 2006  4:32PM
101|16838|1053|103|1|Y|||||||||Sep 29 2006  4:35PM
101|16839|1053|104|2|Y|||||||||Jun 21 2008  8:51AM
101|16840|1053|105|3|N|||||||||Sep 29 2006  4:35PM
101|16841|1053|107|4|N|||||||||Sep 29 2006  4:35PM
101|16842|1053|109|5|Y||||||edit|||Sep 29 2006  4:36PM
101|16843|1053|110|6|Y||||||edit|||Sep 29 2006  4:35PM
101|16844|1053|111|7|Y||||||edit|||Sep 29 2006  4:35PM
101|16845|1053|112|8|Y||||||edit|||Sep 29 2006  4:35PM
101|16846|1053|113|9|Y||||||edit|||Sep 29 2006  4:35PM
101|16847|1053|114|10|Y||||||edit|||Sep 29 2006  4:35PM
101|16848|1053|117|12|Y|||||||||Sep 29 2006  4:35PM
101|16849|1053|116|13|Y|||||||||Sep 29 2006  4:35PM
101|16850|1053|173|14|Y|||||||||Sep 29 2006  4:35PM
101|16851|1053|120|15|Y|||||||||Sep 29 2006  4:35PM
101|16852|1053|122|16|Y|||||||||Sep 29 2006  4:35PM
101|16853|1053|170|17|Y|||||||||Sep 29 2006  4:35PM
101|16854|1053|119|18|Y|||||||||Sep 29 2006  4:35PM
101|16855|1053|118|19|Y|||||||||Sep 29 2006  4:35PM
101|16856|1053|127|20|Y|||||||||Sep 29 2006  4:35PM
101|16857|1053|126|21|Y|||||||||Sep 29 2006  4:35PM
101|16858|1053|172|22|N|||||||||Sep 29 2006  4:35PM
101|16859|1053|171|23|Y|||||||||Sep 29 2006  4:35PM
101|16860|1053|174|24|Y|||||||||Sep 29 2006  4:35PM
101|16861|1053|1006|25|N|||||||||Sep 29 2006  4:35PM
101|16862|1053|121|26|N|||||||||Sep 29 2006  4:35PM
101|16863|1053|123|27|Y|||||||||Sep 29 2006  4:35PM
101|16864|1054|103|1|Y|||||||||Sep 29 2006  4:36PM
101|16865|1054|104|2|Y|||||||||Jun 21 2008  8:51AM
101|16866|1054|105|3|Y||||||edit|||Sep 29 2006  4:37PM
101|16867|1054|107|4|N|||||||||Sep 29 2006  4:36PM
101|16868|1054|109|5|N|||||||||Sep 29 2006  4:36PM
101|16869|1054|110|6|Y||||||edit|||Sep 29 2006  4:36PM
101|16870|1054|111|7|Y||||||edit|||Sep 29 2006  4:36PM
101|16871|1054|112|8|Y||||||edit|||Sep 29 2006  4:36PM
101|16872|1054|113|9|Y||||||edit|||Sep 29 2006  4:36PM
101|16873|1054|114|10|Y||||||edit|||Sep 29 2006  4:36PM
101|16874|1054|117|12|Y|||||||||Sep 29 2006  4:36PM
101|16875|1054|116|13|Y|||||||||Sep 29 2006  4:36PM
101|16876|1054|173|14|Y|||||||||Sep 29 2006  4:36PM
